cell_id,4-1BB,Bcl-2,CCR7,CD123,CD14,CD15,CD16,CD31,CD34,CD39,CD40,CD45RA,CD68,FABP4,FOXP3,GITR,GZMA,ICAM1,ICOS,IDO1,IL-18,IgD,Ki-67,LAMP1,PD-1,PD-L2,VISTA,Vimentin,iNOS,pan-RAS
c_1_20_1206,0.79455775,0.74797934,0.37100708,0.19016193,-0.48713756,-0.06985673,-0.5201749,0.4110638,1.0026746,1.1558383,-0.234448,-0.64490014,-1.4403907,1.7306945,0.66691816,0.5171122,0.16532327,1.2688836,2.6189556,0.0363108,0.34641832,0.63610643,-0.037669655,-0.07119756,0.65492564,0.5709522,0.46183798,0.28425652,2.4417048,0.60460293
c_1_20_1207,0.7035125,0.42018017,2.206907,-1.2726653,-0.4345789,-1.8679298,0.42748377,-1.2214252,-0.743768,-0.061297182,-0.3182914,0.94984674,-2.1763458,-1.020538,-1.330783,-0.4715305,-0.85524553,-0.61895186,2.2912178,0.7507485,-0.63648444,-1.7928641,-1.0300657,-0.29781228,-1.2841923,-1.3917022,0.8799636,-0.029516079,-1.1758119,-1.6864408
c_1_20_1208,-0.19455177,-0.6506456,-0.8148766,-1.0939832,2.3766181,-0.9257593,-1.4975022,0.6416643,-1.0800818,1.3229821,0.5280557,-1.8997203,0.6362407,-0.45801857,-1.0410174,0.3884952,0.7914254,1.1166271,-1.3026953,-0.55005145,-0.9509638,0.044480827,-0.5522061,1.4072238,-0.86031246,-0.45122272,-0.408898,0.50575113,-0.8293639,-1.9507558
c_1_20_1209,0.84216267,-0.20176442,-0.5873354,0.49898502,0.9195995,-0.30936018,-0.14699695,0.53974015,0.0093878135,0.5954628,0.7147271,-1.0704949,0.100968026,0.6636727,0.72542125,1.2688898,1.1933616,0.82449573,-0.3474174,-0.19911239,0.21246135,1.2780143,0.8948498,1.1328171,0.3845133,0.7086515,-0.1329303,0.6881803,-0.20454039,-0.09967226
c_1_20_1210,0.11986336,0.141003,1.1505626,-0.4167372,-0.077344336,-0.10033595,0.099838585,0.526859,0.07646076,0.81063104,-0.3182914,-0.53854364,-0.75910693,1.06345,-0.48940027,0.32582358,0.55302477,0.4280833,0.25955212,0.6062626,-0.0033946396,0.9244908,0.33329526,0.33584315,-0.18611601,0.25889543,1.7516242,0.36179167,1.0831605,0.5828033
c_1_20_1211,-0.48928976,0.77952296,3.6051936,0.14756896,0.544451,-1.0390974,-1.5536531,-0.35795265,-0.49382484,-1.1008612,1.0345695,0.8584014,-1.8522105,-1.0986015,-0.05266248,-1.0827597,-1.0562572,-0.8919533,0.53695965,2.2097523,-0.20056011,-0.44871974,-0.6016422,-0.527753,0.14707187,-0.93765,1.1526669,0.058243655,-0.41456196,-1.168048
c_1_20_1212,-0.6875844,-1.1116328,-0.42499724,-0.5498321,0.888567,-1.0829701,2.604384,0.3718145,-0.6569297,1.2395158,-0.591697,0.7874513,-0.37558168,-0.46505147,-0.7146208,0.1852833,-0.23047121,-0.22746398,0.47008184,-0.20280261,-0.5305288,0.067385085,-0.5787959,0.20390503,-1.2423377,-0.34061304,0.44011799,0.44874617,0.6836464,-0.4712569
c_1_20_1213,-0.81897587,-1.2054383,-0.6403817,-1.344553,-2.1859004,1.1765674,-1.4681226,-0.36615792,-1.4269229,-0.8857154,-1.47652,-0.45396167,-0.5979097,-0.30464503,0.27883163,-0.178462,-0.5623644,-0.64605236,-1.213131,-0.5169806,0.14723949,0.18904981,-0.7287773,-0.019782262,-0.9014346,-0.89865994,-1.1199559,-2.178993,-1.2358133,1.2967553
c_1_20_1214,-1.5392318,-1.8421551,-0.66779196,-0.7923578,-1.7470894,0.040018737,-1.7561015,-0.3806349,-1.1777183,-1.4189466,-0.8904467,-0.774783,-1.5002127,-1.2141644,-0.5822259,-1.396676,-0.34527895,-0.27718818,-1.6366596,-0.5581919,-0.07497742,-0.072701275,-1.1707491,-0.24470669,-0.9402254,-0.7481341,-0.98364246,-0.858215,-0.26244953,0.10955932
c_1_20_1215,0.79231656,0.48365495,-0.12303148,0.7158227,-0.8254274,0.6799465,0.15947294,0.6034253,0.27268493,-0.49546573,-0.174872,-0.18953805,-0.53423613,-0.02490187,0.54920995,0.7681297,0.59124523,0.7550234,0.27414644,0.17245348,0.47589973,1.4015653,0.7026386,0.32419273,0.37094918,1.0306624,0.10909243,-1.2600687,0.4335546,0.29021987
c_1_20_1216,-1.1302125,0.6175789,1.3590678,-1.3420373,-0.5621351,-1.874837,-0.97704184,-1.2839241,-0.58582574,-0.6705621,0.26622248,1.9847494,-1.7036746,-1.2265321,-1.2013773,-1.2981894,-0.8099788,-0.7422784,-0.7473461,0.27079687,-0.7705777,-0.420871,-0.27709183,-0.61672366,-1.6608348,-1.2040317,-0.2547201,-0.13543905,0.23637234,-0.9329056
c_1_20_1217,-0.9370588,-0.7434967,-0.5458654,-0.87558615,-1.0683848,-0.14968447,-0.80246586,0.103727855,-0.889031,-0.8624249,-0.88864505,-1.168444,-1.2052613,-0.7479828,-0.72789556,-0.4707905,-0.38738403,-0.29309207,-0.2660906,-0.5055092,-0.36041802,0.59878486,-0.4251543,0.26761907,-0.4334928,-0.5520075,-0.6703082,-0.95180196,-0.16486941,-0.13738243
c_1_20_1218,1.3462836,0.45505497,-0.23943862,1.0597498,-0.504598,1.4821571,0.41346964,1.1595738,0.26371163,-0.35072482,-0.39632958,0.6025407,-0.3184226,0.15534836,0.4045228,0.99652636,0.84903646,0.621237,0.3871733,-0.11915017,0.4822814,1.7023605,1.0814438,0.8305465,0.08288541,1.3165075,0.06415853,-1.4259367,2.1521125,0.5900995
c_1_20_1219,-0.7762458,-0.94573903,-0.49367097,-1.282453,0.8595335,0.50446475,0.36092475,-0.22915933,-1.3785943,1.6852536,0.31850913,-0.479386,0.71509516,0.09518388,-0.2284429,-0.3503294,0.34067467,0.13121246,-0.24390715,-0.4784561,-0.4669909,0.3798925,-0.48610505,2.08598,-0.990922,-0.7196332,-0.43248698,0.88833326,-0.1604695,0.22582236
c_1_20_1220,1.0790242,-1.0490128,-0.47280923,-0.07471158,-0.3230639,-0.007982173,0.34871936,0.5672442,-0.03157366,0.8461472,0.031638805,-0.6019725,-0.5730233,0.11483914,0.5153959,0.91660994,0.7411292,0.96323234,-0.37416643,1.1980342,0.5584255,1.1271306,0.5064333,0.5876892,0.35729945,1.0110041,2.0542517,0.66640824,1.0266844,1.1740986
c_1_20_1221,0.51790524,0.42018017,1.5508552,-1.7827563,-0.47368267,-1.6722388,-1.1212382,-1.2839241,-0.59478873,-0.48541597,0.5989198,0.89191383,-2.286815,-0.9072085,-0.7846109,-0.71722555,-0.21503703,-0.13201404,2.712672,0.5386692,-0.9193725,-1.0982485,-1.5334344,0.19718687,-1.2568034,-1.0797653,0.1971476,-0.051075,-0.34487578,-1.6275065
c_1_20_1222,-0.7510302,-1.7876788,-0.6285799,-1.3980018,0.9006571,-0.2415472,2.1164212,-0.21802452,-1.0260295,1.6169738,-0.20042624,-0.84062797,1.8715608,0.3857579,-0.22220469,-0.0068773534,0.9448471,-0.6095877,-0.07199621,-0.34115443,0.034351707,0.5294528,-0.063707456,2.1423244,-1.310074,-0.083637975,-1.0468906,0.49598658,-0.12887803,0.666113
c_1_20_1223,-0.3759574,0.7057991,2.9880183,0.14488176,0.90317655,-1.7479613,-0.8265714,-0.53441036,-0.5383069,0.19028965,1.3531749,-0.29214635,-1.767291,-0.3463768,-0.12655148,-1.6988486,-0.3855365,0.63070834,1.1732599,3.4144602,-0.45611346,-1.0615155,-0.79738253,0.079680726,-0.018669056,0.19934213,1.8654044,0.55779696,0.5457789,-0.6870913
c_1_20_1224,-1.4668131,-0.27040708,1.1907252,-1.181645,0.16707455,-1.2651815,0.20200476,-1.0291935,0.16962129,-1.0055898,-0.35460368,0.23369712,-1.4918748,-1.7857349,-1.5023572,-1.2703255,-0.9462918,-0.23052084,-0.6098876,0.5444436,-0.8930938,-0.25776565,-1.5255365,-1.3839296,-1.0809538,-0.6151466,0.4212208,0.20280914,0.101426706,-2.0837216
c_1_20_1225,-0.6193251,-0.95747423,-1.3684888,-1.5909593,0.40454563,-0.86576957,-0.7072747,-0.5205384,-1.4668994,1.6211967,0.25192794,-1.320444,-0.39332438,-1.0534885,-1.654013,-0.93885624,0.8107976,0.3497094,-1.0739397,-0.966126,-1.3613895,-0.6930293,-0.872236,1.286442,-0.93866026,-0.7290929,-0.1402226,0.50750834,-1.5289576,-1.3694334
c_1_20_1226,0.024153704,-0.9434002,-0.4264191,0.12598301,-1.0876311,0.18766685,-1.0726655,0.006666761,-0.40716153,-1.2327397,-0.51106364,-0.97528213,-0.90946037,-0.6992495,-0.2159798,0.036751255,0.081830844,0.034762252,-0.7070853,0.09267876,0.15980308,1.2820468,1.0166389,0.11519231,0.12334535,0.012733976,-0.12566803,-1.9103061,0.22172874,0.5350481
c_1_20_1227,-1.5835892,-1.7173027,-1.032346,-1.3647732,0.7046962,-0.26106137,1.0237527,-0.43794003,-1.4255171,2.0829308,-0.03882715,-0.7877476,1.4295485,1.157605,-0.5458578,-0.68230194,0.06534665,0.35038662,-0.33088169,-0.087754056,-0.034940537,-0.44591436,-0.95299786,1.9007084,-0.96859473,-0.7523874,-1.1403257,0.46881703,-0.6086708,0.7659441
c_1_20_1228,-0.8152779,-1.5484207,-1.0464246,-1.4057364,0.043492936,1.1865634,-0.91845864,-0.07420748,-0.3252203,1.953438,0.61658746,-0.96210897,0.6171281,-0.2644427,-0.4007186,-0.9658789,-0.04888155,0.26170743,-0.8603425,-0.50111693,-0.74130267,-0.3772468,-1.20281,1.8029938,-0.97177017,-1.0686941,-1.3053035,0.11172898,-0.6574367,0.365723
c_1_20_1229,1.1527157,0.39658365,2.516954,-0.73714966,0.09102822,-1.6476951,-1.7918315,-1.0093951,-0.51693827,-0.27258924,0.6818298,1.1041259,-2.0093644,-1.4626809,-0.10610755,-1.2045228,-0.59462386,-0.21530089,2.1029365,1.540157,-0.52773046,-0.8141054,-1.3726848,-0.062252518,-0.4101233,-0.69979465,0.95841265,0.45411998,0.3118087,-1.1571722
c_1_20_1230,-1.2197888,1.6866416,-0.8345691,-1.016007,2.1517494,-0.7663357,1.5135351,-0.38688606,-0.8047074,1.2439735,-0.6477985,-0.9219153,-1.5308447,0.0046805097,-1.2468218,-0.516318,-0.49146685,0.33130696,-1.3243737,0.088310935,-0.05430218,0.63315105,-0.65067136,-0.01592755,-0.8422858,-0.17450504,0.16828549,0.032833487,-0.097478695,0.9235603
c_1_20_1231,-0.994053,0.788305,-0.12971245,-0.7923578,-1.1438766,-0.78127736,0.33764845,2.1664975,0.85480666,0.79281336,-0.69429445,-0.94643617,-1.6347655,2.9058852,-0.38882896,-0.04073863,-0.4359731,0.577526,-0.2756746,0.14183018,-0.7033297,0.42900842,0.29259756,-0.51410216,-0.54908925,-0.31686002,-0.1536714,0.71956104,2.6423037,0.43770063
c_1_20_1232,-0.018755144,0.561602,3.5629342,0.48620838,0.8758202,-1.2602694,0.97869986,-1.2290847,-0.692758,0.8693714,1.87567,0.018555492,-1.4118961,-0.76147366,0.4624573,-1.4802196,-0.77222157,0.5186662,0.6281517,5.0533357,0.60382116,-0.5440254,-1.6460795,-0.39361948,0.025728913,0.17001158,1.8833172,0.5604688,0.09225819,-0.25427967
c_1_20_1233,-1.0903755,-1.8532325,-0.9467519,-0.93626666,-0.021907259,0.44317722,-1.5188487,-0.92365247,-1.4553536,2.4640198,0.49926654,-1.4839488,0.86581445,0.7450019,0.44857582,-1.376229,0.21927294,0.8603567,0.07811344,-0.75071156,-0.9897825,-0.393474,-1.0775918,2.068939,-0.75435394,-0.80189675,-1.3940161,0.592159,-0.91999614,0.22681612
c_1_20_1234,-1.6124926,-0.23089144,0.06783997,-0.98768425,-0.54806405,-1.2166587,-0.3248042,-1.0192589,0.50949174,-1.0451291,0.7266149,1.758403,-2.263975,-1.0869678,-0.49896324,-1.4216583,-1.1985904,0.50173736,-0.41842264,0.19785994,-1.6403401,-0.83515704,-1.078638,-0.7915977,-1.1592633,-1.2197363,-0.42101026,0.1566879,0.41598204,-0.91390055
c_1_20_1235,-0.939675,0.4166585,2.0888731,-0.68891776,-0.324814,-1.5127635,-1.8074107,-0.6356179,-0.89937013,-0.94467455,0.2482294,1.6929287,-2.4102206,-1.5609313,-0.060912434,-1.1095119,-0.7437801,-0.3924598,-0.17881589,0.8053366,-0.4656285,-1.281107,-0.56505334,-0.26618448,-1.3026476,-0.3753769,0.5514596,0.25831303,0.25935733,-1.0611552
c_1_20_1236,-0.030463003,-0.58522284,-0.6336239,-1.3597018,0.7650257,-1.0132822,1.6314175,0.49191135,-0.6791083,0.98763144,-0.22131188,-0.45979506,-0.73609644,-0.038894527,-0.15321895,-0.051300652,-0.26516238,0.61282724,0.33617204,-0.058954157,-0.37478843,0.64641035,-0.1727734,0.8161083,-0.2532868,-0.016888142,1.1039943,0.56802547,0.15067078,-0.059241917
c_1_20_1237,1.1366731,0.058255754,0.20437439,0.63079023,-0.6413659,0.0890682,0.0041066143,0.9704681,-0.09113924,-0.54412967,-0.34652424,0.56161183,-0.8856679,-0.03061472,0.7783501,0.8572683,1.2255362,0.66201055,-0.026316252,0.21594806,0.62790745,1.7480476,1.13708,0.90885437,-0.10500253,1.3102015,0.084093034,-1.517581,2.238334,0.4250917
c_1_20_1238,-0.47986296,-0.62461406,-0.28167903,-1.1652517,1.2961532,0.13006419,0.93223953,0.3063487,0.40854362,1.3566445,0.37954196,-0.42509487,1.7605628,-0.8405528,-0.9937464,-0.4051332,0.9123493,0.5138498,-1.0883921,0.057425186,-0.47381476,0.16579877,-1.0372243,2.4981244,-1.1819218,-0.008492992,-0.10227181,0.1929249,0.36376396,-0.1514651
c_1_20_1239,-0.51464313,-0.8276527,-0.6958298,-0.02220477,-1.1844072,0.48242104,-1.1545244,-0.2441464,-0.6007977,-1.1270647,-0.6716355,0.4877808,-0.74169564,-0.66968304,0.8004948,-0.56963074,0.035055175,0.049069367,-1.3628935,0.20546804,0.7827411,0.25509095,-0.40277722,0.20026202,0.26728708,-0.15814944,-0.47473195,-0.6179992,-0.39316416,0.80703956
c_1_20_1240,0.6271509,-1.363712,-0.5873354,-1.1121716,-0.9753456,-0.034943204,-0.58531255,-0.3077454,-1.5021541,0.41976815,-0.8252324,-0.99256253,-0.36719036,-0.32138368,-1.0558425,-0.8526119,0.60540885,0.27461895,-0.9484245,-0.7608704,-1.207131,-0.2527579,-0.23851389,1.1988662,-0.8170043,-0.81280744,-0.16784333,0.9202115,-1.9115688,-0.6050272
c_1_20_1241,0.45010185,-1.2650346,-0.4378528,-0.16029572,-1.7199445,-0.55603105,-0.5625277,0.28852513,-0.5290045,-0.42364004,-0.68487555,-0.09438916,-1.683491,-0.23339008,0.08756282,0.7964467,0.64735836,0.17248335,-1.4021807,-0.19911239,0.21450274,0.9867985,0.47916868,0.12905025,-0.98132455,0.4768301,-0.31490624,-1.1844673,-0.4176495,-0.25558317
c_1_20_1242,0.34048754,-0.093924284,0.13441403,0.007896482,-0.49229223,0.31593522,0.5111039,1.8201703,0.569231,0.9816992,-0.1937164,0.67011535,-0.84756213,0.89097506,0.036609683,0.78321373,0.82468295,1.2140557,0.9763092,-0.16047242,0.4676691,1.4386777,0.93616605,1.2081498,-0.107126474,0.7229507,-0.39757478,0.8849911,0.63092786,0.6487836
c_1_20_1243,-0.74150556,1.2986139,-0.57282084,0.37657198,0.56684095,-1.0304508,-0.19920628,0.39336118,-0.38204154,0.32208663,-0.61536926,-0.23494013,-1.8276873,0.5007137,-0.12655148,-0.5788884,0.45823684,-0.025720976,-1.4714061,-0.050812878,0.6449617,-0.15088838,-0.5594222,0.33480436,-0.00951262,-0.10024644,-0.35850945,-0.80734056,0.3571816,1.5992687
c_1_20_1244,0.5452947,-0.70583147,-0.32150438,0.33225483,-1.2259464,0.29552877,-0.20630828,0.30887595,-0.28548557,-0.8631247,-0.5383898,0.039684508,-1.646215,-0.33531317,-0.13985518,0.68989754,0.28694034,0.11611941,-1.213131,0.364933,0.4859203,0.2157773,1.2173618,0.31296584,0.008684119,0.4285442,0.07226786,-1.6730113,-0.056433573,0.40881103
c_1_20_1245,-0.41810396,-1.1842045,-0.5568929,-0.87558615,-1.861777,-0.7552108,-0.8648633,0.011371816,-0.6719388,-0.86803377,-1.112037,2.3564105,-1.9915756,-0.60925996,-0.98567164,-0.56501555,-0.30931035,-0.67368186,-0.52814406,-0.40553987,-0.620429,0.30252984,-0.048786305,1.3752797,-0.8170043,-0.5249379,-0.3968696,-0.7341458,3.5214648,-0.17996933
c_1_20_1246,-1.4215778,1.2797204,-0.9251873,-2.0146506,0.8482975,-1.2407556,-0.18685943,-0.7502455,-0.9396075,-0.2847686,-1.4196197,-1.0386133,-2.5540578,-0.9800685,-1.7214633,-1.124931,-0.92730576,0.20959815,-0.7031041,-0.87455136,-0.7459011,-0.33997938,-1.0158268,-1.1619259,-1.0960524,-1.1120629,-1.1533141,-0.7653826,-0.5174023,0.74993813
c_1_20_1247,-0.5381636,-0.38862172,-0.2691035,-1.0826855,-0.8556367,-0.70778865,-0.3938342,-0.2998789,-0.5340056,0.53226566,-0.8200708,-0.47643277,-1.936317,-0.27013862,-0.59209406,0.96347725,1.0995573,0.8098932,-0.07488649,1.1260058,-0.60737437,1.2464311,-0.051885627,0.48290542,-0.70607835,0.068614,2.0679283,0.67132175,0.38733453,-0.26998314
c_1_20_1248,-1.3134731,0.46654493,3.9977832,0.7316303,0.6358782,-1.4407792,-0.16766141,-0.8841918,-0.9040966,1.0688356,2.1873012,0.65812004,-1.3996075,-0.30682054,0.35672975,-0.836238,-0.7612388,0.9460046,0.252214,3.6703048,0.97130847,-0.9903642,-1.5909857,0.3784233,0.02273069,0.8137197,2.2919703,0.5898045,-0.17625625,-0.34276566
c_1_20_1249,-1.0960189,-1.3753092,-0.8187897,-0.46838757,1.3146194,0.37382776,1.2561011,-0.18695459,-1.1432301,1.8047942,0.5589454,-1.1448795,0.26275596,-0.39349315,-0.18012938,-0.5314318,0.8054333,0.51986766,-0.6754579,-0.45694184,-0.05430218,-0.30609554,-1.0796845,1.4271678,-0.5939267,-0.5490913,-1.1403257,0.5538372,-1.1517644,0.75528896
c_1_20_1250,-0.19091998,-0.5275699,-0.54116935,-0.76065356,-0.8798778,-1.2407556,-0.22241233,-0.039662275,-0.6600755,0.8020524,-0.7488546,0.38775378,-2.0647745,0.24134551,0.23643282,0.24390873,-0.48759484,0.56362087,-0.10109259,0.022090519,-0.21643378,0.4944915,-0.051885627,1.104724,-1.2279685,0.26631302,1.3502536,1.1951987,1.6118042,0.9099349
c_1_20_1251,-0.75341845,-0.29046497,-0.9124284,-0.4252678,0.48981592,-1.3150598,0.60685104,1.036171,-0.85028225,1.0784634,-0.05344159,0.08680543,-2.5914464,-0.7488796,-1.2822596,0.12868647,0.39830357,1.5730504,-0.33747944,-0.17277291,-0.8096607,0.34692004,-0.15177535,0.21553232,-1.1749247,-0.17614739,0.1662421,0.27451864,-0.25091848,-0.75922775
c_1_20_1252,1.5871555,-1.352182,-0.48170668,-0.35786414,-1.4122154,-0.43152058,-1.0349175,-0.56971157,-0.5695506,-0.24371846,-1.0333604,-0.479386,1.0682722,0.3951085,-0.01523488,-0.107991144,-0.064783625,0.5930072,-1.2973127,-0.5654602,0.16397564,-0.7933131,-1.1950235,3.0250766,-0.47848234,-1.1819713,-0.39334697,1.1732922,-0.30544198,0.48124495
c_1_20_1253,-1.680939,0.5241257,2.866777,-0.83665407,0.048634507,-1.800288,-1.185132,-0.7206854,-0.7073656,0.18775067,1.7173598,1.9410516,-3.0157394,-0.5294411,0.25027904,-0.91124374,-1.0042545,0.102477,-0.104026444,2.4237292,-0.815975,-1.3136066,-0.9836624,-0.34004635,-0.5296014,-0.7290929,0.8088435,0.5405272,-0.1916034,-1.0463251
c_1_20_1254,-0.23215759,0.4904578,-0.44216838,-0.7586857,-1.077522,-1.6295062,-0.7657277,-0.35795265,-0.40002793,-0.74722445,-0.556181,-0.52735573,-2.1260662,-0.16720137,-0.33914652,-0.46193364,0.96791166,0.32787263,-0.520878,-0.16697368,0.33190536,-0.39891782,-0.18468466,-0.3325277,-0.5321894,0.11304957,-0.9417488,-1.5439683,-0.62136614,0.5123705
c_1_20_1255,0.3215156,0.7139032,0.050615396,-0.07176383,0.665167,-0.8345806,-0.30375454,0.6505678,-0.37949178,0.8342833,-0.18204851,-0.091255955,-1.2727985,-0.1482857,0.24389657,-0.1949156,1.4206702,0.5460459,-0.550104,1.1253183,-0.37478843,0.59878486,0.43076786,1.1203216,-0.6643652,0.49937335,2.9656858,0.7788226,0.76511693,0.4414433
c_1_20_1256,0.036365222,-0.2637659,-0.6235566,-0.96612495,-0.4203025,-0.66159326,1.2607559,-0.033179197,-0.10710717,0.9338094,0.17567271,-1.000598,-0.85620505,-0.118239775,-0.53337204,-0.0013808217,-0.044133503,0.93395364,-0.767789,-0.22960488,-0.28101987,0.41560143,0.17184041,1.347665,-1.1265713,0.14811136,0.42166227,0.5782721,-0.6159093,0.00014703909
c_1_20_1257,-0.46113846,-0.30395103,-0.2554177,-1.3245037,1.7135091,-1.4245715,-0.41415998,1.2551421,-0.73290795,1.0097293,-0.37531692,-0.79130095,-1.7104502,0.087990336,-0.6911658,0.31620228,-0.27567708,0.22076805,-1.2973127,0.7158476,-0.8865702,0.76401734,0.07657137,1.5783901,-0.90297264,-0.09390447,1.8578374,0.90173185,0.4191243,-0.1059518
c_1_20_1258,0.048504643,-1.8981748,-0.70115894,-1.3120584,-1.6474937,-1.3405313,-1.0631382,-0.63812035,-1.1118326,-0.30808252,-0.9483727,-1.7698007,-2.8775992,-1.0774972,-1.0377337,-0.5420677,-0.94867635,-0.2909612,-2.3798885,-0.8390191,-0.54316366,0.02338512,-0.5110247,0.19930194,-1.6499133,-0.6657523,-1.2017803,-0.7748498,-0.02849343,-0.9837854
c_1_20_1259,-0.6418261,-1.5389216,-0.6102609,-0.47187117,1.5306628,-0.41922775,0.37544006,-0.036416754,0.7387092,1.8673377,0.5708559,-1.5403267,0.15453254,-0.27442104,-0.8748797,-0.8165632,0.90620214,0.4944197,-0.4992394,-0.4197126,-0.65855575,-0.1391606,-1.3401421,1.6265104,-0.2453411,-0.58236647,-1.0014813,0.09368724,-1.2600428,0.34888548
c_1_20_1260,-1.730446,-0.20176442,1.7274714,0.061414402,-0.87256825,-2.183844,-1.3105339,-1.1078271,-0.063776426,-0.59578675,1.5453918,1.8515844,-3.7147572,-1.241243,-0.29794568,-0.8971138,-1.2254897,-0.26250395,-0.8009444,1.7610241,-1.3955139,-1.533607,-0.5975432,-0.6604304,-0.65200716,-0.89184994,-0.077420965,0.13127834,-0.5057274,-1.1789905
c_1_20_1261,-0.82763016,-1.8092895,-0.090162486,-1.2898194,0.4728895,-1.1881658,-1.6444019,0.9821551,2.7202225,1.5839207,-0.49038818,-2.0807986,-0.083435595,-0.45256436,-1.0740637,-0.42029643,-0.53847677,0.32924733,-0.31121987,-0.97994155,-0.5929529,0.304328,-1.3581551,0.81946325,-0.6167016,-0.9867783,-0.6760883,0.38089043,-1.1023359,-0.44966894
c_1_20_1262,-0.33758488,-1.0269465,-0.18568246,-1.0647209,-0.6350279,-1.7936628,-0.52457666,-0.0012110049,-0.98311734,1.300333,0.45391205,-1.2614332,-2.759101,-1.0838064,-0.70140475,0.030135952,-0.5865146,1.1221323,-3.5357037,-0.06986918,-0.5445716,0.4944915,-0.8211002,1.2617438,-2.3104434,-0.046910513,0.9765224,0.37294954,0.23682724,-0.23420012
c_1_20_1263,-0.8994997,-1.3899025,-1.3715625,-1.6162198,-1.517345,-1.813613,-1.0951356,0.4063653,-1.2569171,1.0748814,-0.4993113,-1.6810511,-1.4315773,-0.0047154026,-1.6661633,0.3284892,-0.4895298,0.49808323,-2.389216,-1.1020381,-1.5222013,0.10420728,-1.0198841,1.139115,-1.6174796,-0.14839397,0.46571907,1.0151147,-0.8132867,-1.1265377
c_1_20_1264,-0.8152779,-1.2871591,-0.59547395,-0.37453678,-2.22917,-0.8540097,-1.2956557,-0.35795265,-1.1894172,-1.3874285,-1.0932595,-1.1953537,-3.2220786,-0.60339683,-0.20480704,-0.9156763,-1.0189877,-0.5055114,-3.212595,-0.26140663,0.082317844,0.085896775,-0.8854682,0.3504763,-0.8724149,-0.47458452,-0.7932379,-2.0967405,-0.52665323,0.5049586
c_1_20_1265,-0.33661065,0.038439687,-0.564831,0.3802284,-0.8978812,-0.7150028,-0.40599626,2.3546894,-0.44810534,0.4789934,-0.31162068,-0.14532737,-1.7795696,0.40338483,0.17930359,0.4495973,0.11148887,0.39436805,-1.083563,0.42873937,0.022205586,1.0607202,-0.24808766,0.62180847,-0.5399728,0.02327191,0.69094896,0.9458974,-0.1461222,0.9260718
c_1_20_1266,-1.5096095,0.65958524,0.5811459,-0.113367796,0.07456756,-1.9239509,0.726574,-0.91750795,0.16076426,0.24738269,1.3758743,2.4314146,-3.500836,-0.7239169,0.309196,-0.61862963,-0.7416072,0.0091566,-0.975635,0.2481534,-0.8638772,-0.07495006,-0.1993408,-0.07806559,-0.25442436,-0.6749851,0.37737435,0.49721265,0.36704192,-0.63223046
c_1_20_1267,-1.0819389,1.3498421,-0.4378528,-0.16641895,-1.6269945,-1.3100089,-1.4474866,-0.7448237,-0.8232837,-1.0966828,-0.95589685,-0.5715198,-2.938119,-0.05619621,-0.47443458,-0.38720423,0.20661469,0.044876482,-1.6366596,-0.18735665,0.17852283,-0.18176733,0.13946958,-0.8835874,-0.33204284,0.056810107,-0.71371025,-1.5603759,-1.0368125,0.49217984
c_1_20_1268,-1.6070421,-0.35883382,2.3470595,-0.66800135,-0.8349085,-2.1431696,-1.3293437,-1.3919263,-0.53974384,-0.026513847,1.5608042,0.9053942,-3.6197844,-1.1885402,-0.44338435,-0.7270615,-2.049912,0.2177979,-1.681863,1.5525658,-0.36041802,-1.8116504,-1.5124428,-1.2753178,-1.1368417,0.011224692,-0.014526701,0.069051854,-1.0342629,-1.2347419
c_1_20_1269,-0.13014248,-1.5515971,-0.5889588,-0.73130965,-1.6282681,-0.98362863,-2.0385005,-0.87524307,-0.6075906,-1.313717,-0.87520397,-1.064907,-0.9844147,-0.53105664,0.32788682,-0.52159697,-0.8077393,-0.63786775,-1.3189316,-0.019288048,0.813787,0.08384955,-1.669971,0.112115264,-0.27270707,-0.5666454,-0.38072562,-0.8207441,-0.13316672,0.9176856
c_1_20_1270,-0.7847208,0.78050077,-0.4010765,-0.39132667,-0.8888554,-1.1008253,-0.41211477,-0.00913426,-0.27308902,0.7804618,-0.25060168,-0.30720133,-3.1375568,1.0702103,0.38833869,-0.4051332,-0.7503107,0.576949,-0.8603425,0.32287475,-0.35002145,0.4105462,0.2669245,0.03449326,-0.9877179,-0.057008438,0.51373035,1.0444059,1.5495125,0.6429038
