cell_id,4-1BB,B7-H3,CD123,CD14,CD163,CD27,CD31,CD38,CD39,CD40,CD68,CTLA4,FABP4,FOXP3,GITR,GZMB,ICOS,IL-18,IL-1b,IgD,Ki-67,LAG3,LAMP1,NF-kB p65,PD-L1,Tim-3,VISTA,Vimentin,iNOS,pan-RAS
c_1_38_743,-0.85017306,0.3980133,0.273095,-0.26581565,0.7577674,0.07168572,-0.32222882,0.16438538,0.643622,0.5763046,-0.88986796,0.7241944,-0.19445093,0.8850444,-0.6056467,0.5542217,-0.122437164,0.42462263,-0.42706576,1.0639621,0.020145878,-0.3957529,-0.2522978,0.0915835,-1.1622785,1.0704217,-0.7854293,0.6434461,0.20067969,0.116159946
c_1_38_744,-0.19025336,-0.32932618,0.2302119,-1.4728363,0.5126469,0.4396605,0.435721,0.19923833,1.393362,0.6404262,-0.51339483,-0.19960493,0.31628636,0.7603068,-0.4323075,1.3488362,-0.42262417,0.25722522,-0.5924906,1.0096885,0.6000925,-0.26791516,0.3688895,0.6000231,-0.41119665,0.992104,-0.38691363,1.2029753,0.8178719,-0.11546189
c_1_38_745,0.15481497,-0.12291145,-0.34998468,0.64570886,0.6842033,0.25999144,-0.016213862,-0.27051297,0.28321093,-0.39615953,-0.26084584,0.13090417,-1.0907075,-0.53066707,-0.3795419,0.4319123,0.3921798,-0.085056484,-0.60250187,1.1370472,0.87230825,-0.47381896,0.60969347,0.70729524,-0.5809378,0.8243848,-0.46365732,1.2393569,0.6387955,0.26928255
c_1_38_746,-0.16553004,0.35898685,-0.4399521,-0.26120466,0.3431399,0.3895185,0.19424844,-0.17862228,0.53168064,0.41692922,0.17732076,-0.19793849,-0.84616053,0.38155687,-0.5968455,0.7394482,-0.09026705,0.90998495,0.16690019,0.42547706,0.44488811,-0.28577736,0.761215,0.38397062,-0.7877829,0.97174716,-0.054413725,0.47577175,0.42893416,0.1898954
c_1_38_747,0.20635758,0.0020459262,-0.4578719,-1.1534417,1.6969099,-0.07821101,0.4080828,-0.0029619401,0.67257136,0.30660298,-0.47457945,-0.2579078,0.3925959,0.25367305,0.6288729,0.79153687,-0.38552615,-0.0057508866,0.650052,1.5833535,0.28503323,0.37013748,0.22916283,0.24564232,0.25096864,0.5016349,-0.38830352,0.9459178,0.3965809,-0.5965803
c_1_38_748,1.4928224,1.3484488,0.65115404,2.442778,0.6407622,-0.9433236,0.009112086,-0.01746375,1.4044765,0.33751997,0.31768826,-1.2989914,1.4257108,0.8194352,-0.9141844,0.9059685,-0.6135569,0.6615151,-0.35058564,1.0876328,-0.33386233,-0.41267914,1.8823916,-0.39568573,-0.8400642,0.74888694,0.78297,0.3636179,-0.14755335,0.602757
c_1_38_749,0.5189594,0.6062731,0.21111909,1.9182484,0.36924216,-0.40753317,-0.0631391,-0.85880464,1.3047718,0.39751413,-0.2743315,-0.93036497,0.08550117,-0.47199163,-1.4096521,-0.48567393,-0.82371205,0.047795884,-0.35237595,0.2913955,-0.63369006,-0.17362468,0.41011462,-0.60690844,-0.509429,0.33547065,-0.7592461,0.5982369,0.553779,0.251848
c_1_38_750,-0.5702619,0.22431163,-0.41993725,-1.3232995,1.4438127,-1.3214674,1.0325513,-1.7471652,0.18959361,-1.2248015,1.6117786,-1.8313631,0.64539427,-0.54348415,-0.38652018,0.7688436,-1.528308,0.04926761,0.52626824,-0.24171716,-1.5393468,-0.36594412,-0.02138902,-3.9886181,-1.4851285,-1.5303433,-0.38691363,0.7578711,0.046473954,-2.4267738
c_1_38_751,-0.45776448,0.31675225,-0.38472787,0.019915491,0.4052967,0.23870483,-0.34411755,-0.19308457,0.06599179,0.25509888,-0.25748882,-0.815978,-0.31215852,1.3483118,-1.1902645,-0.33632213,-0.18412535,-0.53444874,-0.64096624,0.88207924,-0.40973538,-0.264358,-0.0012325465,0.7708872,-0.91586155,0.9174863,-0.15248674,0.44277754,-0.633081,0.17880806
c_1_38_752,-0.10532025,0.38661948,0.21633983,-0.47752798,0.1940632,0.6956977,-0.17313655,0.7754179,1.9184263,0.4365025,-0.56376404,0.97592753,0.12973568,1.8302488,0.09384506,1.7754556,0.23090017,0.40153047,-0.21692646,0.25866663,0.040720593,-0.3845326,0.2992615,1.1869909,-0.66040087,0.6539496,-0.5663119,0.63922906,0.88969624,0.9564224
c_1_38_753,-0.88037795,0.74139893,-0.12875737,0.33298564,0.84602034,-0.012878243,-0.07744439,0.43222976,0.68600214,0.41271302,-0.036566015,-0.37048745,0.40377784,0.5882752,-0.7663173,0.54902977,-0.83223295,0.33630905,-0.60049605,1.0935081,-0.20169318,0.3145176,0.88570046,0.8896283,-0.89987254,1.6820096,-0.37169915,1.1280222,0.773229,-0.43641505
c_1_38_754,-0.97721255,-0.06083701,-0.3672987,-1.4591215,0.95935565,0.3416585,0.8779029,-0.756643,0.9476917,0.26754278,-0.9764515,-0.45337123,0.14968565,-0.13071571,-1.1456257,0.1406879,-0.37864345,0.7386457,-0.46067518,-0.41720852,-0.4199697,-0.9761579,-0.2343134,-0.29925373,-1.024142,0.44150528,-1.1124381,0.5713152,-0.006034882,-0.24598955
c_1_38_755,-1.2385201,-0.9919916,-1.2922127,-0.43436477,-0.39594394,0.124533154,-0.83036935,0.20494953,-0.09893131,-0.11763531,-1.015654,-1.183398,0.01164981,1.3650639,-0.7056332,-0.27437696,-0.74308825,-0.9657367,-1.3004326,-1.1154947,-0.93147445,-0.57853025,-0.49157277,0.6450488,-1.4408256,-0.010337485,-0.9692349,0.28138736,-0.8214667,-1.3204876
c_1_38_756,-0.6809954,-0.2730909,-0.4804454,-1.1006055,0.670573,0.04952319,0.17966215,-0.23028068,0.5160298,0.2405173,-0.8091943,-0.37139064,0.20491204,0.5274188,-0.37838075,0.6748962,-0.2519979,-0.18282354,-0.6532539,0.25426334,-0.46718246,-0.38639933,-0.12112906,-0.1594825,-1.4012463,0.49203074,-1.0807129,0.52975154,0.30142337,-0.3397895
c_1_38_757,-0.7404946,-0.23758851,-0.10703573,-1.2840434,0.9992289,-0.14176595,0.7127867,-0.6133787,0.65376604,0.20854035,-0.91908866,-0.96830744,-0.5482858,-0.8520905,-0.5164164,0.30144295,-0.38322967,-0.29604477,-0.20349444,1.2731858,0.06387799,-0.07455518,-0.9646007,-0.43474197,-1.1944834,0.18813188,-0.5243478,1.2415079,0.7336569,0.49532306
c_1_38_758,0.6363942,0.7319304,0.75513864,0.13318771,1.5302452,0.6053221,1.801981,0.73259336,0.8571477,0.686849,0.5985013,0.471094,0.7681095,2.2829616,0.76258045,1.3939906,0.8382776,1.2704102,1.2788293,0.63365823,1.9109397,1.2686275,0.94600356,0.99841726,0.8923238,0.7347544,-0.120740734,0.52483445,2.0849657,1.2973249
c_1_38_759,-0.47647634,0.057424895,-0.7150635,-0.9593096,0.4407975,0.1772447,0.2595459,-0.43955755,1.3651118,0.7324146,-0.76191235,-0.81264,-0.27920264,-0.5194899,0.025328683,-0.1611118,-0.23910268,-0.2577645,-0.6165946,0.057849918,-0.32291472,-0.7282804,-0.5992284,-0.87006116,-1.1693978,-0.32400802,-0.65594727,0.5741095,0.15956905,-0.10246615
c_1_38_760,-0.7475023,-0.17781802,-0.11097205,-0.11427409,-0.17224646,0.3583037,0.2854478,0.21632217,0.9908738,0.595052,-0.4009993,-0.48459002,0.56547433,0.7012814,-0.23136292,0.63710374,-0.08031488,0.16446042,-0.18184039,0.88694924,0.8060787,-0.42592523,1.1196179,0.10484708,-0.9287303,1.0392191,-0.2418813,0.7913443,0.16991891,0.2348151
c_1_38_761,-0.044225685,0.652414,1.3707983,-0.07767568,1.2142469,-1.1356924,1.5075892,0.45366135,-0.137525,-0.27227813,0.83002067,0.37086773,1.6358538,1.4130118,-0.35180163,2.0977013,-0.22415793,1.1874294,0.30132505,0.5264096,0.35584712,0.9157356,1.7778338,0.046914402,0.38356876,0.2962736,2.3733447,-2.7255688,-0.17004326,3.5115538
c_1_38_762,-1.4228219,-0.009230361,-0.27764678,0.034328874,0.30876097,0.09884697,-0.46041217,-0.08156855,0.027804835,0.44845724,-0.3590324,-1.1544756,-0.35631153,0.9274058,-0.7082447,-0.11472012,-0.019645635,-0.12876366,-0.70310295,0.13867538,-0.6374483,-0.8356412,-0.12844801,0.74187964,-0.6923509,0.92755264,-0.56476784,0.32839233,-0.3538525,0.23429707
c_1_38_763,0.048695605,-0.12591974,-0.12677506,0.08431803,1.1186409,0.18762533,-0.0046600564,0.16926917,0.90453696,0.23062222,0.3158154,0.3205583,0.64539427,0.029522724,0.15209197,0.80524325,0.88633245,-0.42134064,0.017674664,0.4933118,0.94607204,0.7184054,0.35264188,0.514333,0.2091177,0.790053,0.0425899,0.023605885,0.8005109,-0.32563132
c_1_38_764,0.15010828,-0.49060786,-0.6854829,-0.006270321,0.3431399,0.12572794,-0.62206906,0.20198116,0.32578033,-0.825187,-0.6988504,3.562715,-0.8031027,0.94944185,-0.5127593,0.35036904,0.78515905,-0.40731713,-0.45316204,1.2187011,-0.48939753,-0.36594412,-0.0360488,0.41261575,-1.1445714,-0.027232181,-0.5725037,-0.16311707,0.44265515,0.106387004
c_1_38_765,0.59903675,-0.6313117,-0.05254384,-0.688678,0.5489522,0.47798708,0.3592084,-0.2979933,1.7125919,0.684856,0.04552096,-0.36147463,-0.70497966,0.8031111,-0.60438806,-0.025788335,-0.46755108,-0.026869554,-0.43449023,-0.00867252,0.32975388,-0.30557722,0.1003245,-0.50545126,-1.3163975,0.0533777,-0.89348334,0.14964387,-0.07276804,-0.119610526
c_1_38_766,-1.5616641,-0.12291145,-0.68793523,-1.1504724,0.096856564,0.2740453,0.3458333,0.2160955,0.13872422,0.35712388,-0.842875,-1.1966758,0.5244814,1.4321902,-1.0599096,0.8100675,-0.65497607,-0.5289517,-0.17687379,0.1433322,0.6583364,-0.18909213,0.5270104,1.1299276,-1.3739232,1.4004483,-1.0119412,0.76890886,-0.17004326,-0.11013771
c_1_38_767,0.852429,1.1667491,0.14942795,0.016442196,0.34838387,-0.69175357,0.81595933,-0.22715333,0.50934654,0.0617428,-0.43744174,-1.0326772,0.032612983,0.5894356,-1.2769281,0.25464854,-0.6084368,0.27890632,-0.4663271,0.077154696,-0.11632668,-0.21334676,1.4487176,-0.2620203,0.24305297,-0.32551634,0.17216171,0.22735888,0.43008092,0.28913853
c_1_38_768,-0.9853235,0.2735365,-0.4556255,-0.24025093,0.41803816,0.319591,-0.38303676,0.08818218,0.07463788,0.1627158,-0.17941795,0.22375011,0.21821885,0.82811034,-0.45488834,1.0842714,0.46837834,-0.818802,-0.5528947,0.45167807,-0.24666314,-1.158092,0.10485301,0.56449944,-0.47712833,1.3631635,-0.124304876,0.10971227,0.51110786,-0.29500493
c_1_38_769,-1.134239,-0.40471917,-1.113148,-1.2444487,0.3588367,0.043538954,0.30121523,-0.6837099,-0.4177643,-0.058814965,-0.91320896,-0.9139759,-0.8727571,0.052597675,-1.0807209,-0.2027542,-0.23482177,-1.5233903,-0.5489743,0.6022515,-1.0410596,-0.5604334,-0.5511629,-0.3255824,-1.0409817,-1.39198,-0.6764375,0.756899,0.88224566,-0.4680788
c_1_38_770,-1.0888349,-0.2153439,-0.37599888,-1.3211595,0.48565573,0.064723864,0.4826999,-0.37606296,0.9480624,0.37003517,-1.3688035,-1.0032871,-0.7626353,0.31318304,-1.3845947,0.708149,-0.5982341,-0.47818917,-0.73058355,0.88370353,0.10316643,-0.42972228,-0.42319033,0.016154895,-0.509429,-0.41535243,-1.0464903,0.62045604,0.62939405,0.18831451
c_1_38_771,-0.9704845,-1.3563211,-0.3586273,0.22670944,1.1779416,0.035720933,-0.030170511,-0.12747252,0.7648657,0.5256012,-0.09276426,-1.102876,-0.63828456,1.3117372,-0.859883,-0.0380627,-0.6445442,-0.24129167,-0.4663271,-0.10871728,-0.42681804,-1.004766,0.74750435,0.6014137,-1.245452,0.39342958,0.63754195,0.46030408,0.51110786,0.5495923
c_1_38_772,0.14538802,-0.42582256,-0.07575893,-0.5733255,2.33093,-1.5723119,0.07872928,-1.3909242,-0.08535553,-0.95957667,1.47682,-0.5085491,0.79853034,0.037684247,0.16168304,0.7460022,-1.1814698,0.887555,0.04624979,1.6245707,-1.489598,0.31311068,0.6786232,-3.7958932,-0.6146729,0.018259639,-0.8182914,-1.7009361,-1.4621881,-0.5795487
c_1_38_773,2.012736,0.8190886,0.71087104,0.114989996,1.1540337,-0.95784676,-0.07744439,-0.291528,1.5022033,0.7989776,0.26326263,-1.2588441,0.104560226,0.21902187,-0.8461274,0.61677927,-0.7760732,0.21747132,0.3874374,1.1124882,-0.22145425,-0.60694677,2.0572896,-0.66531575,-0.7605581,0.5639725,0.24395253,0.44831723,-0.4493051,0.17404239
c_1_38_774,-0.708186,-0.29604125,-0.5750808,-1.2998729,1.5002006,-2.1948223,-0.2423107,-1.9136144,-0.1298755,-1.5215484,1.057093,-1.3031886,-0.021481425,-1.125596,-0.7543404,-0.29637375,-1.6509861,-0.22328964,-1.1307485,1.1456459,-0.22145425,0.36049402,-0.19665198,-5.3707104,0.064112015,-3.1063688,-1.4781085,-4.445268,0.336397,-3.1991968
c_1_38_775,-0.02911628,-0.0007666092,-0.25882748,-0.0133064035,0.47576264,0.36535242,-0.30327988,-0.39298126,0.9354185,0.50854,-0.18749006,-0.908153,0.019532409,0.8561568,-0.7017211,0.37958142,-0.6654607,-0.16680887,-0.23892969,-0.085195445,-0.10836062,-0.84012365,0.3650041,0.6033935,-0.81531996,1.0871744,-0.68387544,0.29313624,-0.13268718,-0.009280076
c_1_38_776,-0.6765074,0.42507687,0.038317908,-0.93767184,1.3489318,0.35152102,0.33429402,0.29741764,1.0414393,0.808269,-0.38481984,-0.48078144,0.24222277,1.2229391,-0.41931704,0.45778567,0.46226123,0.6226838,-0.3045396,1.2338285,0.47740164,-0.55043626,0.69422895,0.6857032,-0.73661375,0.82222885,-0.41634527,1.0883883,0.46984288,0.7889249
c_1_38_777,-1.2672828,0.833526,-0.7956154,-0.887125,-0.5069702,0.23010483,-0.02085459,-0.08077774,0.45591137,0.05188285,-0.7575722,-0.3134529,-0.5971072,1.378038,-0.90436023,-0.51256907,0.5374682,-0.32639384,-0.4701028,-0.18366306,0.66896075,-0.19426969,0.39457098,0.98913735,-1.1587266,1.1605495,-0.33492577,0.639681,0.32439977,0.056966875
c_1_38_778,-1.2528381,-0.41876152,-1.4122821,-0.6498079,0.4407975,0.025365101,0.13522215,-0.87649024,-0.83343333,-0.78867817,-1.3747462,0.06127643,-0.84427214,-1.6683921,-1.2705342,-0.67720985,-0.01579176,-0.37257943,-1.0188224,0.1128713,-1.4090246,-0.5444578,-0.4391293,-0.39579046,-1.1095437,-0.070754014,0.5789698,0.6919436,0.52432555,-1.3045669
c_1_38_779,-0.9359414,-0.017732548,0.6658448,-0.9692993,1.0286896,0.8277132,0.21284017,0.062357645,1.0134915,1.1521968,-0.28705958,-0.60717994,0.073992305,0.9347661,-0.39935905,0.35952407,-0.6238348,0.04337435,-0.27321762,0.61153865,1.5804148,-0.7868608,-0.29547948,0.04951426,-0.9384268,0.41695094,-0.8813369,0.50109696,0.336397,0.09439311
c_1_38_780,0.85199195,1.4166982,0.82637876,0.0054068686,0.9289929,-0.77831084,0.6385808,-0.6436648,1.8839622,0.38373157,0.12773085,-0.433741,0.2941923,-0.70612633,-0.27578273,-0.14417051,-0.6523632,0.038946506,0.16831395,0.45167807,-0.22877832,-0.57047063,3.164819,-0.89521456,0.22314936,1.9015857,1.2992796,0.7768833,-0.16101955,0.3017874
c_1_38_781,0.0014246361,0.8063636,0.73666555,-0.3628918,0.99329174,-1.1969162,1.3769469,0.22695376,1.1429507,0.0041801236,0.47815198,0.5580719,1.357292,1.5486207,0.5483102,1.1248904,-0.0023575474,1.1175488,0.44302756,0.71455395,-0.011069448,0.6110075,1.1030008,-0.2488688,0.47708508,0.33382964,2.0586267,0.50791585,0.3518951,3.0012574
c_1_38_782,-0.28075358,0.6344949,0.17251158,-0.22401945,0.9085272,-0.054395292,0.53550786,0.2956753,0.26069495,0.114432774,0.33137074,0.20453727,-0.23061159,1.4557896,1.2310276,0.29306674,0.5433692,0.87357455,1.2340103,0.69329023,0.57003355,0.7750774,0.39297697,0.5207879,0.5444752,1.4544241,-0.6228721,0.508848,0.32920638,-0.48644355
c_1_38_783,-0.25203454,0.62647504,0.71087104,0.02396098,1.1016847,0.69074506,1.1303756,1.1339675,1.5054206,0.52151006,-0.37410757,0.33422056,0.5675573,1.5993384,-0.22586025,1.8970162,-0.03902471,0.40281832,-0.35775626,1.1427834,0.2825227,0.1756907,0.8520523,1.3737202,-1.0579398,1.0349454,-0.17072465,0.64736414,1.6914809,1.3158759
c_1_38_784,-0.76989555,-0.76646316,-0.52618337,0.012383154,0.52238405,0.119289055,0.26555482,-0.25086886,0.119027585,-0.17398271,-0.74245566,-0.5396163,-0.9782316,-0.18532573,-0.730539,-0.2776677,-0.24339193,-0.3933676,-0.82179004,1.1641538,0.1762611,-0.9361876,-0.57335234,0.23691513,-0.62318116,-0.4599748,-0.18176217,0.010046023,1.266382,-0.2615997
c_1_38_785,-0.51354545,-0.2828921,-0.14466803,-0.4544014,0.63845307,0.6333682,-0.016213862,-0.25922218,1.2899569,0.8165106,-0.34846053,0.4112763,-0.036206465,0.48704556,0.020297425,0.38684607,0.67745423,0.38602322,-0.6389252,0.73210764,0.14089818,-0.6439681,-0.34856972,-0.23993137,-0.8494096,-0.0071044327,-0.8129186,0.3292729,-0.26552615,-0.089534596
c_1_38_786,0.079227194,0.20172857,0.6877279,-0.313814,0.2900355,0.62719446,-0.05602606,0.063829154,1.4984423,0.5868824,0.16858129,-0.6387076,-0.3091433,0.8475506,-0.92545414,0.40403953,-0.19878517,0.6321499,-0.5884989,0.73385483,1.0885636,-0.36965096,0.3562298,0.12264808,-0.5809378,0.5810249,-0.35866898,0.70684844,0.24477957,0.43942437
c_1_38_787,-0.03892138,0.23177917,0.16897328,-0.2579176,0.24665597,0.51866144,0.19217123,0.5743657,1.4371169,1.0068841,-0.014977634,-0.2188619,0.6624614,1.3937279,-0.65904194,1.5208123,-0.14894536,1.1778331,0.3198752,1.2048515,1.893668,-0.35854825,0.9004997,0.5682113,-0.8966872,0.75535995,-0.016614046,1.0206804,0.6543762,1.4922397
c_1_38_788,-0.80104756,-0.80509293,-0.5354268,-0.58932656,0.096856564,-0.061467547,0.05654819,-0.20793515,0.73576677,0.19212933,-0.56474537,-1.1649473,-0.46318394,-0.46100146,-0.5006042,-0.57653946,0.04118482,-0.5602531,-0.4852717,-0.5108967,1.2282002,-0.7069311,-0.0044418955,-0.78127664,-1.1304992,-0.083456114,-0.47313458,0.21288738,-0.32940868,-0.580256
c_1_38_789,-1.1748466,-0.38385287,-0.9105703,-1.7395867,0.3976178,0.19400649,1.0231597,-0.634216,0.0099879205,0.37095293,-1.1461539,-0.86213493,-0.32122636,-0.31066605,-1.1228131,-0.04729592,-0.33332658,-0.15565553,-0.90079564,1.3652004,-0.43368688,-1.3572494,-1.35953,0.12808886,-1.6797738,-1.8481144,-0.8739054,0.80957144,0.3435635,-1.0074707
c_1_38_790,-0.6979362,-0.35298514,-0.035266154,-0.99401504,0.3770154,-0.15384683,0.10718463,-1.232931,0.49686563,0.12934884,-1.0033183,-0.23151597,-0.3242569,-1.6331091,-1.3139805,-0.6490217,0.14176944,-0.7225566,-0.46067518,0.8177005,-0.26256117,-0.09770695,-1.0172244,-1.0838047,-0.22359204,-0.8696092,-1.2398916,0.30010355,-0.5473087,-0.48780897
c_1_38_791,0.38945973,0.66426516,1.1549656,-0.16782603,0.5775913,-0.9934153,1.3179357,-0.15822215,0.22833104,-0.24401957,0.64916587,-0.26219514,0.8201571,0.23446478,-0.18330134,1.3184049,-0.5931514,1.4087735,0.1978,-0.113981396,0.019206222,0.15027313,1.0543418,-0.6559211,0.023196915,0.3707111,1.9147074,-1.533508,-0.37360534,2.2977595
c_1_38_792,-0.31536287,0.42954963,0.023391182,0.27097756,0.7112253,-1.1660138,3.4079423,-0.7801873,-0.5596622,-0.42495,-0.19722146,-0.1412346,1.4126214,0.060705245,0.35586235,0.5194613,0.3114504,0.10316699,0.62837064,1.8294166,0.9018457,0.89913994,1.2093525,0.4307799,0.13563524,1.4664389,0.7577637,0.4987993,0.06008564,-0.12139002
c_1_38_793,-0.45287627,0.20172857,-0.18689837,-1.0208776,0.4508419,0.07047636,0.36491224,0.3268011,1.2667236,0.8449634,-0.4255231,-0.6193289,0.18175104,1.4102639,-0.5446127,1.0634104,-0.26280484,-0.16042966,0.3053131,0.9366088,0.5619012,-0.58054906,0.24000014,0.92223656,-1.0174389,0.06775606,-0.45640334,1.0007026,0.8149878,0.92679226
c_1_38_794,1.0905337,1.1516593,1.570227,-0.37741652,2.4192376,-0.35043463,1.4696459,-0.14728211,1.2945061,0.29791296,0.28623065,1.1745144,1.3295137,2.713354,1.4375944,1.1809746,0.21544531,0.90785724,1.366637,1.7057008,2.110467,1.7287452,1.4538994,-0.1813104,1.0176456,0.41168916,0.46083048,1.1109827,1.2411785,1.0596336
c_1_38_795,1.0677372,1.4061567,0.8714663,0.9018714,2.0171983,-0.12148566,2.0593412,-0.120195754,0.7151002,0.10355556,0.6386088,1.3860058,1.0796835,2.3304434,1.7627996,1.375589,0.9887912,0.6226838,2.536113,2.3339353,1.6323918,2.380718,0.6626019,0.7713436,1.0333972,1.7960064,0.7665585,1.0611982,0.89155495,0.3218993
c_1_38_796,-0.28251085,0.0076584825,0.32864973,-0.5702912,0.768712,0.23019466,0.011397804,0.2101887,0.68902016,1.0131403,-0.18991846,-0.53473204,0.20733674,0.50966424,-0.34605655,0.71145725,-0.0922632,-0.17800897,-0.24916026,1.4899074,0.63406926,-0.6028668,0.4975451,0.016816532,-0.87450874,1.000823,-0.57638514,0.281018,0.018994365,0.9544573
c_1_38_797,1.3215443,0.28322685,1.3975415,-0.33073005,0.49550697,-0.21236117,0.67443067,0.39839888,1.3723627,-0.061980464,0.26005083,-5.7089394e-05,0.8341558,0.36551636,0.11631638,0.39861873,-0.46039253,0.73637515,0.29866213,0.3741347,0.2707707,0.7279416,1.9469639,-0.7551259,0.12940916,1.081289,0.8929386,-0.004372175,-0.6517713,0.30733392
c_1_38_798,1.2924882,0.5231973,0.1583303,-0.830878,0.43828005,-0.78117716,0.36870512,-0.85099524,1.2065889,0.45665428,-0.14666745,-0.5543364,-0.08367741,0.26260105,-0.9724287,-0.4880045,-0.2455401,0.20223455,-0.42706576,0.4193831,-0.28930727,-0.469953,1.3513974,-0.8170099,-0.7938754,-0.7857868,0.059740663,0.110085115,0.68418753,0.077397525
c_1_38_799,0.25568345,-0.2828921,0.387943,-0.67590946,0.898226,0.54255193,0.47733802,0.22062668,1.5862567,0.19657764,-0.67065835,0.8124939,0.3220668,1.9287772,-0.6157392,2.2242825,-0.0023575474,0.10604979,-0.07034755,0.03836233,1.0386481,-0.15825318,1.1669024,1.3930013,-0.62318116,0.09498633,-0.04021026,0.9636584,0.9994071,0.79436433
c_1_38_800,0.5857043,0.068305425,0.54134464,-0.30439755,-0.18210824,0.8586206,0.11152483,0.61239403,0.9839936,1.1114366,-0.33707264,-0.33199936,0.19031036,1.5766938,0.025328683,1.546283,0.10211492,1.1342156,-0.2818734,0.97269493,0.030456329,-0.5206866,0.48368064,1.023391,-0.8935065,0.660262,0.35183868,0.6763535,0.5785603,0.6592652
c_1_38_801,-0.61279094,0.35201398,0.662913,0.78692824,1.1410568,-0.11816692,-0.46333918,-0.2647143,1.5317364,0.35851294,-0.14666745,-1.9155784,-0.4075751,0.3269652,-0.46205762,-0.4347942,0.31802467,0.22712196,-0.74338424,0.98510003,-0.9286228,-1.004766,-0.0060486426,-0.65099984,-0.8369574,0.08358156,-0.41281456,0.2823459,-0.5348159,0.121032745
c_1_38_802,0.98693943,-0.03772376,0.11170549,-0.45799902,1.3284512,-1.436021,1.6091961,-0.55383044,1.4033402,-0.29095313,1.2341036,-0.047634568,0.4082357,0.091610976,0.200667,1.3329624,0.33925,0.8113875,-0.053084318,1.8067139,-0.46137217,0.2023218,2.8597713,-2.8101017,0.19298115,-0.06277224,-0.19349223,-1.1193994,-0.30363187,0.28406152
c_1_38_803,-0.6934013,-0.43646467,-1.2311574,-1.5581801,0.34838387,0.24171753,-0.3718359,0.53327304,-0.4006208,-0.6025344,-0.8327094,-0.3257991,0.2386378,1.6416183,-0.5993574,-0.12415975,-0.55292845,-1.6572386,-0.7627252,0.0038097082,0.541068,-0.68998355,-0.15891635,0.62940305,-0.87135667,0.15137966,0.022539709,0.49629945,0.0763093,-0.73924327
c_1_38_804,-0.17619714,-0.83570236,0.10989536,0.24973668,0.91263497,0.37227336,0.12017638,-0.1598686,0.7214529,-0.13225259,-0.5422951,2.6092103,0.027389113,0.9284582,-0.32205614,0.78263897,0.8510314,-0.483582,-0.50054646,0.98973274,-0.10042274,-0.2360836,0.6099749,0.99504596,-0.8619263,1.1353323,-0.39108658,0.7454386,0.42434147,0.121032745
c_1_38_805,-0.9267657,0.69743836,1.1476594,0.74874645,0.16872674,0.27997732,-0.46333918,0.47943324,0.579174,0.655895,0.04552096,-0.5162733,0.16946934,1.7852743,-0.60438806,0.7607028,-0.38782564,0.16868417,-0.4663271,-0.5108967,1.2714608,-0.61922556,0.6500072,0.86162907,-0.39822417,1.0877433,-0.47679418,0.3426686,-0.24984182,0.46752346
c_1_38_806,0.24555673,0.66426516,0.93701804,-0.0464456,1.6807735,0.46745405,1.1619009,0.48339832,2.0493686,1.2507565,0.17261967,0.51264364,0.100760296,1.5114278,0.09874543,1.7207968,-0.3066011,0.83774984,0.38871643,2.104724,1.7915155,0.68473667,0.5707186,1.0751532,1.6362491,0.5625038,-0.16584185,0.63686574,0.99409455,1.6505258
c_1_38_807,-0.867724,-0.30596423,-0.5032149,-0.6918819,0.3770154,0.5150475,-0.22672062,-0.09852437,1.0259297,-0.015265647,-0.7521596,-0.80708736,-0.3425211,0.006293877,-0.06455998,-0.34302503,0.94670916,0.6167507,-0.4550379,0.51866925,-0.18005013,-0.8356412,-0.9006632,-0.13021237,-0.8619263,0.04709469,-0.9989154,0.40328732,0.04783887,-0.15724723
c_1_38_808,-0.5318899,-0.17781802,0.44273847,-0.31313986,0.23017626,0.63479435,-0.103952475,0.6181371,0.5509292,1.0169656,-0.5824977,-0.86555207,0.15588592,1.0484381,-0.92404324,1.5670443,-0.6212609,0.65332544,0.18380846,0.7233492,1.5851464,-0.16507342,0.43581668,1.075942,-0.27712324,0.6308757,-0.3980651,0.21032594,-0.067009225,0.34285176
c_1_38_809,-1.2883779,-0.6511689,-0.6513882,1.7313975,0.010588507,0.2350603,-0.55329764,0.00941956,0.38025922,0.31690836,-0.078944765,-1.0351449,-0.056435436,0.7558863,-1.1228131,-0.38690892,-0.6289927,0.19667241,-1.023678,-0.5333838,-0.1851847,-0.81113076,0.02304382,0.92199033,-0.39822417,0.017622234,-0.30819342,0.3516626,0.8728965,0.6772508
c_1_38_810,-0.9531213,0.22680429,-0.89990985,0.22565657,-0.098004274,0.16675353,-0.058394164,0.045116786,0.013821486,0.33398867,-1.1277161,-0.23659846,-0.35784918,1.4047605,-1.0658395,0.3172111,-0.17579426,-0.4003332,-0.5450601,0.08673998,-1.0772704,-0.3328342,-0.052072104,0.21383378,-1.1693978,-0.59480625,-0.38413703,0.55821335,0.7206406,-0.6331467
c_1_38_811,0.22124909,0.39346424,0.5259378,-0.44078493,-0.07902261,0.18322387,0.05654819,-0.050164487,0.18728746,0.36842808,-0.48491782,-0.37229437,-0.32880977,0.108959876,-0.7904265,0.41215447,-0.81240463,0.028584328,-0.36134994,0.28271863,-0.16777399,-0.264358,0.46634597,-0.03762867,-0.8431755,0.60178316,-0.26498953,0.3030208,-0.13416924,0.51214176
