cell_id,4-1BB,CD11c,CD123,CD127,CD14,CD16,CD40,CD45RA,CD68,CTLA4,EGFR,FABP4,FOXP3,GITR,GZMA,ICAM1,ICOS,IDO1,IL-18,IL-1b,IgD,Ki-67,LAG3,Ms IgG1,PD-1,PD-L1,PD-L2,Tim-3,iNOS,p53
c_1_17_922,-0.87354684,0.47808585,-0.17608126,1.6344758,-0.19789308,-0.64862627,-0.36573392,1.0727434,1.1586859,0.3192951,0.8038249,-0.103399836,0.17822134,-0.17660122,5.487448,-0.69551885,-0.45042798,0.44155082,0.51930004,-0.4745635,-0.95128816,-0.9350661,-0.6160223,0.09630927,0.3938341,0.28905198,1.1513157,1.6112905,0.08513549,-0.13627526
c_1_17_923,-0.10054341,0.20352922,-0.20845623,-0.22967787,0.13459504,0.7999095,0.090386346,-0.20899719,0.13756733,0.529188,-0.3628393,-0.54539794,0.07975327,-0.06117175,0.59637856,0.39229813,0.70978653,-0.12747891,0.01525828,-0.024782347,0.29213026,0.33140716,1.0059756,0.9274776,0.08723366,1.3712713,0.23147815,-0.78259933,-0.16547266,-0.14706527
c_1_17_924,0.50921214,1.1473163,0.052111205,-0.67611986,-0.1695202,-0.49069026,-0.11566492,0.7412055,0.684212,0.15418428,-0.92863774,0.28423032,0.61405,0.121394254,1.3661351,0.22865094,1.6110246,-0.4638676,0.43983376,-0.4833528,0.008584165,0.45148566,1.0319647,0.37202102,-0.22972251,-0.75832295,-0.09585717,-0.8273454,-0.13970023,0.16764955
c_1_17_925,1.8184435,1.5400478,0.4294517,-0.21937084,0.57047254,1.3748026,0.538428,0.5803847,1.7219065,0.22874796,-0.6916545,0.68182,0.27655172,1.0729849,1.7844149,0.30916557,0.9857313,0.76249063,1.3591214,1.5714382,1.3761538,1.25093,0.72452605,2.6303835,1.2186642,0.63599443,0.9957976,-0.4025084,0.75724393,0.40127018
c_1_17_926,-0.615714,0.54258263,-0.25879118,-0.6617822,-0.5450603,-1.1060557,-0.43765497,-0.4145065,0.7905018,-0.07180165,0.102217436,-0.5908809,-0.22521979,-0.9242509,-1.2548394,-1.3771883,-1.0091846,0.0036126196,0.120794386,0.15571348,-1.2977036,-1.5123849,-0.4776448,-0.020811073,0.31535265,0.6883421,-0.10657349,1.3168602,-0.17332442,-0.6398057
c_1_17_927,0.28314847,0.050644826,0.027531186,-0.48981118,0.13256878,-0.0054605673,-0.40457773,-0.19418308,0.29509434,0.67843866,0.19347766,1.4134991,-0.2699581,0.34460494,-0.3365709,-1.1240852,0.27755496,-0.48717964,-0.22211035,0.05117766,-0.84578264,-0.3171405,0.6665154,0.07172315,-0.25752342,0.73819065,0.8804507,-0.4981485,0.98613185,-0.8478954
c_1_17_928,-0.1123154,0.31792444,-0.5171238,-0.08631178,-0.14543772,-0.72453994,-0.774708,0.15294954,0.74298424,-0.9160444,0.09581687,-0.76660985,-0.12809485,-0.15490596,-0.6374589,-0.02844565,-1.014007,-0.34138197,0.2765903,-0.2227015,-0.4580135,-0.8264129,0.20601122,-0.69181335,-0.3180358,0.02300582,0.07099712,1.2967345,-1.1788534,-0.30470738
c_1_17_929,0.122480385,1.3040227,0.382488,-0.3439236,1.1172917,-0.043040983,1.5911742,1.2751727,0.7773462,0.9819677,0.14701883,0.31252146,0.79995507,0.8070631,1.0192933,1.6586975,0.8187219,0.24458872,1.0503616,0.14709151,-0.62918156,-0.05926443,0.9320343,0.046863664,0.49303782,0.7204282,0.2483582,0.9642813,-0.7757102,0.98414546
c_1_17_930,0.80759555,-0.475603,0.08998496,-0.27613896,1.8849572,0.80717045,0.9521338,-0.73075277,1.3102982,-0.5399976,0.57979923,-0.11721854,1.0135865,1.1801462,0.49623752,1.2299027,0.40537253,0.047291514,1.2419264,0.14315903,1.437337,0.3982261,-0.43426266,-1.0289836,0.20508985,0.3122511,0.8430637,0.041034102,-1.8895798,0.8016012
c_1_17_931,0.19545433,0.31483367,-0.63232195,-0.7575651,0.021091377,-0.079033576,-0.5927695,-0.17428406,0.1220927,0.41322845,-0.0068954937,0.7259765,-0.7649705,-0.046103112,-0.39656216,-0.32411486,0.047472157,-0.63917726,-0.4940621,0.0261996,-0.05545857,0.12765026,0.19660431,-0.13534462,-0.5052267,0.475182,0.073278286,-0.5135548,-0.12955905,-0.9035814
c_1_17_932,-0.13713664,0.40848535,-0.50729585,-0.821362,-0.6385206,1.4230982,-0.1917144,-0.36363629,-0.24230409,-0.021918677,-0.61065674,-0.16402382,-0.028332418,-0.39837015,-0.37202686,0.45548087,0.10498792,0.27616385,-0.5802293,0.23981215,0.92118245,-0.43183947,-0.3501184,1.4844342,0.23726954,0.5796318,0.013943287,-0.5438424,1.4715755,-0.83181494
c_1_17_933,0.057930734,-1.0835314,0.5267124,0.694879,-0.018802753,-1.5450157,-0.36040998,1.3091033,0.7238148,-0.10598834,0.47176546,-0.56360614,0.07050234,-0.36746573,1.0565388,-1.9601085,-1.8505812,0.6830703,1.101085,-1.0593117,0.25386244,-0.5056903,-0.18623263,-1.2482969,-0.06476224,1.1003587,-0.21157135,1.4501396,-0.46567816,-0.97159266
c_1_17_934,-0.005516706,-1.3076297,-0.075194076,0.7311942,-0.19690691,-1.3928528,-0.22862557,0.6158867,1.070639,0.21440157,0.28003445,-0.25628006,0.04253181,-0.1878536,-0.15341108,-0.52827775,-0.86625063,-0.25835806,0.0055325613,-0.43873778,-0.023082873,-0.7222001,0.12510522,-0.8047434,0.17881581,-2.2636747,0.4270676,0.9695232,-0.84305173,-0.48217815
c_1_17_935,-0.19765982,-0.6234495,-0.8431041,0.39436993,-0.5456665,-0.9343831,-0.8245315,-0.80485517,0.5593965,-1.0405253,-0.36577687,-0.874764,-0.77965164,-0.57377845,0.7700104,-0.5902446,-0.94310296,-0.5218668,-0.13249351,-0.36598036,-0.8085792,-0.44873,-0.36802593,-0.49762344,-0.44666988,0.15928826,-0.34400272,0.9609761,-1.3117815,-0.899417
c_1_17_936,0.5380858,0.54534,-0.070347406,-0.04244981,-0.085310094,-1.0454913,-0.86578065,-0.06739792,1.2359729,0.8096296,-0.22842127,-0.56360614,-0.46815234,-0.18453886,0.5298249,0.10573533,-0.012112845,-0.212314,-0.17950696,-0.051679015,-0.6389485,-0.35037416,0.37003556,0.124656014,-0.0859455,-1.4372272,0.47172585,0.82883215,-0.90622336,-0.43871817
c_1_17_937,-0.060358133,0.27736753,0.059737444,-1.1644329,0.19350125,0.022196013,-0.0712912,-0.7600025,0.77196115,-0.4225396,-0.54056823,-0.08968161,0.54083055,0.7304466,0.5474439,0.18900082,1.4466902,-0.16469057,0.5319608,-0.2227015,1.2994889,-0.2912569,0.83528364,0.7276886,0.09928757,0.12433663,-0.5572985,-1.2929128,0.10771199,-0.225728
c_1_17_938,0.7381871,0.75691336,0.4614951,-0.8386357,0.84042776,1.0775148,0.3641918,-0.076213844,0.80147713,0.8232639,-0.013797607,0.2229693,0.72998285,1.2042502,1.1189455,0.9728857,-0.37320933,0.064990565,1.0143428,0.86158687,1.3671981,0.53990084,0.417597,1.7757797,0.720448,1.0810325,1.2528808,0.14000937,0.11378923,0.58357245
c_1_17_939,1.2162282,0.41731936,-0.06873465,-0.65344757,0.47359467,1.6065105,0.06505585,-0.4620158,1.2682489,-0.043425642,-0.47331807,0.04917718,0.35000914,1.095033,0.8603979,0.7882676,1.5810503,0.3420745,0.7620192,0.30229822,2.195121,0.6521129,2.1478589,1.376699,0.4594926,0.4144107,0.1698794,-1.2830288,-0.27991867,0.082290344
c_1_17_940,-0.21558613,0.13363811,0.7059926,0.14855886,1.0262234,0.8543398,0.48619163,-0.07425074,1.1279209,0.6480769,-0.04497543,0.5626633,0.68508136,-0.14836943,0.6705449,0.5237118,0.5048347,0.54173213,0.85597634,0.07664213,0.3260622,0.32516465,0.19059557,0.61098677,0.086135045,0.114245735,-0.11651319,0.2814052,-0.4486528,0.9510274
c_1_17_941,1.3139032,2.4879375,1.5954427,-0.37178436,0.75094587,1.5013428,0.87245244,0.975821,0.5113972,1.2625202,0.07210456,0.7644191,0.95752364,0.8516437,1.2702761,0.87334776,1.8304918,0.35485262,0.6215078,1.3133659,1.3898861,0.43752638,0.7331563,2.0471933,1.1905935,1.652975,1.1467088,0.11741815,1.0272008,0.7248692
c_1_17_942,-0.5649651,-0.47101134,-0.49751064,0.025653956,-0.060118426,-0.4451031,-0.44099906,0.81329995,0.7882346,-0.13527365,0.11282157,-0.5144838,-0.3216199,-0.5964232,-0.3080168,-1.7142991,-1.176245,-0.19878839,0.010400685,-0.9458808,-1.1096255,-0.42163527,-1.3780025,-0.18100618,-0.03218373,-1.1926696,-0.052711647,0.58381253,0.016676227,-0.982774
c_1_17_943,-0.7870998,-0.5890943,-0.122590326,-0.14130549,0.014579804,-0.47536007,-0.5198287,0.19943003,0.57899123,-0.0545959,0.40574825,-0.84310466,-0.45013493,-0.24558637,0.19308689,-0.34403738,0.008856098,-0.33748817,0.26790145,-0.05080538,0.10354514,-0.95350164,-0.9238427,-0.84782934,-0.17631067,-1.3262042,-0.5199125,0.61303777,-1.2656534,-0.67499053
c_1_17_944,-0.5089263,-0.58423406,0.31422415,-0.32924533,-0.2398508,-0.64862627,-0.10925302,0.069506764,0.6547516,-0.33042812,0.15525053,-0.3816396,-0.22638607,0.019360371,-0.7303996,-1.2064601,-0.009477472,0.08365775,0.32699075,0.36485863,-0.5228651,-0.4413669,-1.1450876,0.32100496,0.30234942,-0.45515358,-0.21504559,0.6900028,-0.6756329,-0.7744561
c_1_17_945,0.028953372,-1.1533165,0.044458833,0.0161758,0.12403057,-0.84508157,-0.60380715,-0.24552882,0.73899907,0.018508317,1.2815953,-0.17055112,-0.18703999,0.054449476,0.68409264,-0.3227978,0.27311963,-0.09316815,0.33228925,-0.44952136,0.37713274,-0.47998613,-0.34789115,-0.81696916,-0.42064872,-1.5799131,0.10496518,0.90101385,-2.2441561,-0.028993549
c_1_17_946,0.8188357,-1.245817,-1.2410133,-0.41776127,-0.26738584,1.0221375,-1.4661772,-0.27843508,0.39349043,0.021047598,-0.61676264,4.2675204,-0.78555,-0.3242868,1.3819067,-0.76469463,2.0373197,-0.8564862,-1.6108676,0.9647676,0.47265154,0.9426481,0.18887538,-0.58431035,-1.0275935,2.0580692,-0.007256792,-0.99064,0.5732334,-0.2795107
c_1_17_947,-0.31101486,-0.46185994,0.20276833,0.2859747,0.61978936,0.34064373,0.5334641,0.40769,0.6023178,-0.2532642,1.390356,-0.012678543,1.0730904,0.37059477,0.82292575,0.4151778,0.45585012,0.3607281,0.74701667,0.032893173,-1.1141547,0.20690075,-0.44123676,-0.64024633,0.6085966,0.23393305,0.35095447,0.99078286,-0.91654015,1.1717687
c_1_17_948,-0.11338894,-0.93345934,0.23115642,0.23212223,-0.3281,-0.5791582,-0.033302374,0.09984862,0.8024424,-0.3740189,-0.24151805,-0.6080362,-0.4604139,-0.27016577,2.740674,-1.5748358,0.48541412,0.051728077,0.02856488,-1.0956476,-0.5441246,-0.0047678775,0.37240028,-0.068554044,0.3666608,-0.10744587,-0.6649366,0.9993411,-0.12703833,-0.9654115
c_1_17_949,0.48485553,0.66563874,-0.57499313,0.088508174,0.076493576,0.05166401,0.7629784,-0.14333726,0.40082642,-0.5824523,-0.37499475,-0.08854312,0.49217167,0.6409768,1.3702613,-0.17518249,1.2727634,-0.5429145,0.9454675,-0.28205886,2.4337823,0.06598602,-0.57465225,0.7853313,-0.21469502,0.092219636,-0.3606804,-1.5251163,-0.2693528,-0.53155315
c_1_17_950,-0.22009075,0.5645362,0.2155873,0.58258975,0.07145501,-0.062143452,-0.17356148,1.286559,0.67478544,1.1220524,0.5228137,-0.36509562,0.14850879,0.11026622,-0.77554315,-0.550172,-0.2530256,0.16331409,0.27550578,0.4675497,-1.0650951,-0.1925547,0.18456943,0.37202102,0.3033523,0.04400342,0.56017053,0.7650051,-0.586503,-0.573462
c_1_17_951,-0.2645045,-0.962584,-0.55887926,-0.47860456,-0.34955367,-0.8113606,-0.4736767,0.030330984,0.74580246,-0.11887527,-0.109111816,-0.70962256,-0.1698857,-0.03237105,5.655574,-1.0328041,-1.4165788,-0.15985756,0.2722495,-0.513327,-0.97581625,1.6244946,-1.0016034,-0.89176154,-0.108513005,0.010662352,-0.15758449,1.3650738,-0.85278696,-1.1060407
c_1_17_952,-0.52053726,-0.0030361612,-0.012995015,0.24296607,0.10929315,-0.30407602,-0.390446,0.093646415,0.60178244,0.55606407,0.8997685,-0.7262994,-0.22055916,-0.32920372,-0.53093725,-0.9262443,-0.21980307,-0.15865049,0.16443412,-0.13294892,-0.60984325,-0.65895367,0.08027255,0.2460456,0.21863794,-0.40958363,0.00533139,0.37069345,-0.6123568,-0.47470403
c_1_17_953,-0.81208503,0.33330646,-0.5932606,-0.2846601,0.6744824,-0.14830184,0.6376436,-0.5007617,0.60213935,-0.17686763,0.2360683,-0.43079484,0.0036594921,0.29014394,1.5999146,-0.012923095,-0.5459225,0.44533488,-0.54136634,0.016956335,0.71614766,-0.10993946,-0.5231603,0.26502204,0.46979314,1.0429536,0.113187745,-0.16979462,-1.0235355,0.8285889
c_1_17_954,0.606328,1.3542494,2.365997,0.33095002,0.580452,1.0849301,0.27517283,0.23244406,0.7476239,1.2371398,1.2404597,-0.4104389,0.6058423,0.4596898,0.5781665,-1.2038025,0.3596431,1.1000763,1.3495774,1.6555938,-1.2371876,0.5171176,1.5352938,1.4909985,1.4842541,1.2350341,1.5396827,0.82407355,0.6583124,0.4240091
c_1_17_955,0.019881655,0.12345094,0.18556087,0.8656495,-0.08162232,-0.48454183,-0.33613607,1.2373999,0.51587796,0.28178656,0.7054674,-0.50452703,-0.23691157,0.15678322,-0.28764245,-1.2387992,-0.14955042,0.39665422,0.6093273,0.39536956,-0.61626065,0.23188932,-0.8831432,-0.05107494,0.53249204,-0.1661276,0.32947472,0.711658,-1.1252891,-0.30006063
c_1_17_956,0.4344776,0.4837779,-0.06712247,-0.57604903,-0.17000504,0.29247093,-0.23157473,-0.58236796,0.34868118,0.4839106,-0.079853565,1.2690451,0.20367457,0.44079736,0.870978,-0.98283947,-0.1071088,-0.42863294,0.016471291,0.34022728,0.18343301,-0.12591645,0.16986193,-0.0817535,-0.25244442,-0.20680381,0.1516367,0.6050581,0.28197786,-0.6854751
c_1_17_957,0.9087498,1.0852262,0.78447264,1.1117264,0.345623,0.22268133,-0.26135793,1.0712554,0.885572,0.29786867,1.4617385,-0.5137706,0.022649938,0.30265328,0.29615307,-0.043108646,-0.04407313,0.47352886,0.57239795,0.27682126,0.16668151,0.116887935,0.56057924,0.37921494,0.51971865,-0.5885684,1.0164766,0.6624576,-0.39481533,-0.042049758
c_1_17_958,0.34842214,1.0211406,0.21984443,0.9480154,0.11749648,-0.55981445,-0.17736681,-0.17532574,0.77098006,0.26501188,1.4399188,-0.41381657,0.33623534,-0.2489854,0.374085,-0.5902446,-0.71439976,0.31532297,0.058526333,-0.0059273085,-0.6989763,-0.074198484,0.09652398,0.6526874,0.6401046,-0.7158562,0.25535232,0.69762415,-0.45090783,-0.19407557
c_1_17_959,-0.7365411,0.7394894,0.15074433,0.16089484,0.11749648,-0.99109936,-0.28557387,1.351205,0.79809386,0.50443727,0.6927782,-0.6759264,-0.2008524,-0.21319488,-1.1045939,-1.9172127,-0.28381747,0.15163389,0.14845167,0.083157696,-0.93917817,-0.5371801,-0.30928823,0.26502204,0.80302316,-0.5653688,-1.1350363,0.6722795,-0.5124187,-0.4859271
c_1_17_960,0.13209647,0.941418,1.2087564,0.2626633,0.21603596,0.8486906,0.067524314,0.85331064,0.60178244,-0.053278387,1.0769174,-0.72949326,0.30097914,0.32102856,-0.05653838,-1.0304893,0.016651772,0.93897253,1.1685147,0.45959264,-0.5595033,-0.16838261,0.34624043,0.8934924,0.7355262,0.28593972,0.6468642,0.36411238,0.12783949,-0.10316849
c_1_17_961,0.43614757,0.45803535,0.9160436,0.6282579,0.21757933,0.46876958,0.1994524,1.0502881,0.3966665,0.7699047,1.2846572,-0.38230455,0.51192605,0.4392591,0.26791483,0.19424419,0.22353241,0.45476845,0.7821636,0.57365835,0.8246714,1.1193883,0.47312224,1.0425183,0.99092054,0.9715414,0.8462485,0.9182981,-0.27030912,-0.071786836
c_1_17_962,1.1449801,1.0936171,1.1692103,0.55677617,0.48909312,0.86838233,0.3167419,0.8807619,0.7775088,0.9246784,1.5702248,-0.2668838,0.8464751,0.4970424,1.0258201,0.21671546,0.47561824,0.55171204,0.5075521,0.66336375,0.5479399,1.5906384,1.1327944,1.4177098,0.8280465,0.39080346,0.81418663,0.64778084,-0.0048761014,0.42623866
c_1_17_963,0.9314943,1.3002514,1.2972344,0.87510645,0.31460315,0.30609602,0.53656846,0.5603323,0.8758384,1.2026721,1.5441998,0.043878503,0.9196402,1.1327575,1.1220548,-0.8123754,0.7913404,0.9750974,0.8652501,0.8465241,-0.66532063,1.4145775,0.9637064,0.8150834,1.1460979,0.4608667,1.5196168,0.9318877,0.13248324,0.21102358
c_1_17_964,1.3133442,0.6708205,1.5637704,0.8854328,0.38308805,0.70261884,0.6774416,0.7999429,0.5338832,1.1322639,0.71613234,0.01930919,0.8218279,1.3005105,1.3279141,0.3218343,0.60412616,1.0368878,0.91437167,1.2033511,0.9366599,1.4313577,1.7131801,1.6874913,1.509664,1.4077442,1.4606593,0.3380192,0.731138,0.6610128
c_1_17_965,1.6426089,1.1876619,1.0802503,1.339986,0.344193,1.0067203,0.5115706,0.8640083,0.71861464,1.154332,1.4707682,0.10188172,0.82032603,1.1358422,0.8030172,0.34602174,0.70637065,1.1687576,0.7725514,1.1504078,0.8305999,1.5234472,2.1170664,1.5256861,1.2604898,1.5538601,1.4558722,0.29502532,0.2957481,0.612108
c_1_17_966,-0.3609407,-0.22941889,-0.036713693,0.07662488,-0.085771605,-0.6284907,-0.2374889,0.81445616,0.30717734,-0.57132727,0.45934093,-0.6759264,-0.29264745,-0.2327138,-0.28920242,-0.6033427,0.31694615,0.21882895,-0.05119275,-0.23905492,0.56225353,0.30727905,-0.60339844,0.088143945,-0.150658,-0.24427642,-0.19773166,-0.542636,2.6467242,-0.20682809
c_1_17_967,1.5925393,1.421087,0.9966469,0.3252915,0.452929,1.1785303,0.742825,0.13225731,0.6898468,1.3758053,0.6044667,-0.07210862,0.7221668,1.9593806,0.9170556,-0.24868222,0.68226284,0.7608275,1.047252,1.2118084,1.0303303,1.3132792,2.0795739,1.6874913,1.1933467,0.91406405,1.5001432,-0.06461283,0.30596307,0.85821664
c_1_17_968,1.3217098,1.6961262,0.8496194,0.41861618,0.30474508,1.1082034,0.33574423,0.83627975,0.846341,0.93795305,0.51683,-0.32597056,0.39804858,1.3461916,0.812091,-0.18458031,1.0865831,0.7323745,0.7952082,1.0620615,0.31089118,1.5370374,1.8407903,1.9407585,1.2396694,1.4417876,1.236136,-0.15473357,0.6225366,0.5006769
c_1_17_969,0.5970412,0.4866178,0.77232057,0.64959556,0.03489853,0.1960213,0.009807955,0.47834662,0.13211939,0.6480769,0.24549934,-0.47426888,0.31681645,1.123865,0.39422113,-0.35344386,0.878339,0.37632746,0.31102383,0.79615897,0.2817934,0.7276006,0.7404309,1.1237895,0.8328596,1.4280509,0.70145243,-0.14242078,0.8069434,0.09815348
c_1_17_970,0.22139753,0.2327488,0.47418538,1.2755234,0.1117584,0.55310166,0.30609044,0.5318506,0.29195705,0.43758336,1.4731454,-0.2383273,0.6474087,0.36636993,0.38417813,0.5916077,-0.36339763,0.51981777,0.8081797,0.4662261,0.39802456,0.71018857,0.4421191,1.0716957,0.6651837,0.63466924,0.85894066,0.6720938,-0.36103463,0.097817615
c_1_17_971,1.7508962,1.3468877,0.59728265,-0.43054,-0.004226515,1.3368715,0.18189168,0.46060225,0.7985774,1.2543237,0.13380113,-0.5908809,0.21823674,1.557391,1.0629469,0.2192825,1.1944284,0.439657,1.0927074,1.2006723,0.8806061,1.9198779,1.5838535,1.5893116,0.5105522,1.2330247,1.0759172,-0.3318587,-0.14480649,0.34994808
c_1_17_972,1.302702,0.22305629,0.9056309,1.3448702,0.049871895,1.4452473,0.31603378,0.87240595,0.5982105,0.9279045,0.581903,-0.60279834,0.3944568,1.4265246,0.05178918,0.2580021,1.426891,1.0635355,0.9209529,1.0470834,0.57783717,0.90359247,0.46560287,1.1030971,0.7044272,1.6111722,1.220151,0.08724194,1.4497643,0.618608
c_1_17_973,1.7467761,1.5062904,1.1156894,-0.33579186,0.1232153,1.6146888,0.43292317,0.34696066,0.85591084,1.5954561,0.12125017,-0.092531666,0.20172621,1.9744538,1.3488512,0.33203417,1.6258109,0.93664867,0.72119886,1.5160453,1.2275561,2.5308053,2.001781,2.208245,1.2963246,2.5990555,1.6754946,-0.2496408,0.7133813,0.73236793
c_1_17_974,-0.19431467,-0.13421105,0.61636555,0.3869425,0.0115328515,-0.069361724,-0.08565111,-0.060573176,0.6701411,0.24412702,1.4093708,-0.12184732,0.19196066,-0.38251,0.2738306,-1.2171475,0.23720415,0.14523982,0.48387614,-0.10576386,-1.2977036,0.72297376,0.18284428,0.43944743,0.656566,-0.16996913,0.43607342,0.90629536,-0.23361826,-0.64699197
c_1_17_975,1.2208965,0.47523385,1.18124,0.76485246,0.24397746,0.5497392,0.37174168,0.60740817,0.7461335,0.6988782,1.4919266,-0.2977853,0.7748182,0.9081515,0.8683379,0.017558284,0.52212054,0.5115494,0.64197624,1.0475686,0.7314342,1.4762073,0.5184118,1.1237895,0.5721931,0.91406405,0.59800935,0.45950562,-0.37252948,0.081272826
c_1_17_976,-0.5982196,-0.07693392,-0.14083433,0.80515486,-0.05784656,-0.73870933,-0.5648907,1.027529,0.6606452,0.11462181,1.3915579,-0.27440497,0.026849248,-0.5784466,2.1013813,-0.3373611,0.39302558,-0.31939736,0.009184898,0.30518794,-1.3132364,1.0365876,-0.094542176,0.00055825844,0.20195234,0.5231577,0.43799856,0.7444209,-0.20620923,-0.50954217
c_1_17_977,-0.2246042,-0.18919514,0.20562316,0.12216905,-0.23580964,0.37823427,-0.27241307,0.52499735,0.69103956,0.277885,1.352908,-0.63900894,-0.24395463,-0.4904981,0.8832518,-0.30970302,0.3596431,-0.07210805,-0.19539192,0.3946815,-1.4784874,1.1522679,0.72519106,0.48100883,0.22590065,0.36543489,0.34292457,0.69397116,-0.36520052,-0.8068411
c_1_17_978,2.8793273,1.7374829,1.4439237,0.23110907,0.18723132,1.1561948,0.6694432,1.1027111,0.560126,2.5084977,-0.10388748,0.03909656,0.3463443,2.3441281,1.4043232,-0.1405545,1.3076142,1.2300829,1.0300721,2.1677527,0.7327008,1.3422959,2.4124641,1.8938074,1.5132715,1.8521842,2.0546422,-0.3628231,0.7444579,0.8830658
c_1_17_979,0.38974294,0.41143435,0.7623287,0.73868906,0.15592727,0.7209991,0.5611964,6.131362,0.11407992,0.8982701,0.35948426,-0.18487127,0.74941194,0.8285811,0.18446206,0.35372582,1.3944852,0.38409087,0.60556644,0.92635167,0.45894897,0.31503507,0.115324885,1.0102489,0.69170177,0.96699905,0.93457586,-0.35032663,5.253961,-0.12326243
c_1_17_980,-0.5782066,0.31483367,-0.9008047,1.1393723,-0.20283356,0.106954165,-0.11199775,2.6986337,0.20724541,-0.5316138,0.2577401,-0.8661548,-0.36204332,-0.5714481,-0.7834981,0.013536482,0.23265946,-0.39920595,-0.6070325,0.19747175,0.34604588,0.6180696,-0.6556477,-0.09947508,0.09381584,0.26560104,0.11840375,-0.6771713,3.797368,0.06970016
c_1_17_981,0.39144728,0.8747967,0.7855743,1.4470451,0.23674947,-0.019457305,0.27154016,1.6462654,0.56704044,-0.038843885,1.1629796,-0.29143775,0.6747208,0.06583494,3.5244827,-0.7553718,0.46576342,0.5751415,0.5951932,0.93770266,-1.1370168,0.682766,0.47011787,0.7153616,0.55693287,0.17409691,1.0849538,0.9601235,0.046439897,-0.24524328
c_1_17_982,0.4269451,0.03647047,1.1251719,0.74510455,0.23522381,0.57811284,0.2881852,0.29265022,0.47802734,0.5173461,1.1924906,-0.41923285,0.43897012,0.8615845,0.8692184,-0.67618555,0.32557386,0.51981777,0.35964522,1.1490303,0.44820085,0.48965713,0.034453627,0.96924603,0.52702594,0.144378,0.23852761,0.72477394,-0.40884236,-0.30513003
c_1_17_983,0.24703602,0.12345094,1.0016521,0.66986936,-0.051954895,-0.12573186,-0.44099906,0.14608032,0.5061564,0.95114,0.98657537,-0.32726178,0.62793887,0.62771946,5.4354672,-1.1290785,-0.07118581,0.42635852,-0.058695164,0.06025358,0.39162818,0.1914297,-0.25428835,0.79727995,0.2963233,0.3091723,0.47235748,0.8194095,-0.32927537,-0.2941648
c_1_17_984,1.9492493,1.2173947,1.5969763,0.7851545,0.33845973,1.458203,0.41833702,1.4287648,0.76557744,1.5945902,0.669762,0.22634512,1.2575737,1.5099211,1.4424666,0.34292686,0.48736686,0.71378875,0.6567501,1.745151,1.6610796,1.4705975,1.2414619,1.6018223,1.2956656,1.5685463,2.098619,0.49218905,-0.12703833,0.26682553
c_1_17_985,0.056937944,0.58894885,-0.22395647,-1.6595768,-0.6410851,-0.010113475,-0.62361205,-0.9955924,0.3152604,0.21612872,-1.7445985,-1.2643472,-1.5565662,0.3451379,-0.5134257,0.14261785,-0.16683635,-0.8886856,-0.56460637,0.35995817,0.40121222,0.19608495,0.4106477,0.9105495,-0.041445978,-0.4705587,0.11020117,-1.3529499,-0.21526942,-0.6098408
