cell_id,4-1BB,CCR7,CD123,CD127,CD138,CD14,CD15,CD163,CD31,CD38,CD45RA,CTLA4,FABP4,GITR,GZMA,GZMB,ICOS,IL-18,IgD,Ki-67,LAG3,Ms IgG1,PD-1,PD-L1,PD-L2,Rb IgG,TCF7,Tim-3,Vimentin,p53
c_1_1_925,0.42554367,-0.1594297,0.033215187,-1.2917308,-0.13453051,-0.664879,0.8724027,0.83626246,-0.38694772,-0.93866736,-0.51886815,0.84439373,0.87415934,0.8151466,0.7197712,-0.3376093,0.8848334,-0.3789817,0.18144718,0.8014768,1.1498444,1.1825062,-0.04940813,0.5747423,0.94888985,1.1973351,0.07568681,-0.14627708,-0.52452034,0.37773895
c_1_1_926,1.7788746,1.4883784,1.4974594,-0.44093242,0.30771187,0.47605234,2.5537848,2.6508756,1.4316379,-0.9065264,0.18425922,1.9064803,0.57865745,2.358743,2.2145798,0.0775912,1.7139939,0.5031611,2.0388644,1.6736217,2.529831,3.0908208,1.308751,1.9372656,1.8749793,2.483689,1.4250221,0.3600455,-0.1232011,1.4179239
c_1_1_927,-1.3352486,-1.2656158,-0.6708854,-1.1562158,-0.95514053,-0.79303044,-0.43426546,1.1873529,-1.2278147,-1.7965922,-1.483226,-0.8822041,-0.86483663,-0.71901864,-1.2752001,-1.8214493,-1.0659851,-1.6686647,-0.9368046,-1.0650166,-0.4978786,-0.83558846,-1.6548464,-1.4778531,-0.83806586,-0.4564405,-1.2852235,-0.58182126,0.7864702,-1.2814974
c_1_1_928,1.814151,1.6231775,1.927379,-0.14860936,0.752822,0.96542466,2.8610814,2.6089618,1.5532278,-0.32477525,0.5564592,2.116358,1.0540152,2.3473103,2.652725,0.6897958,1.794126,0.8662062,2.0635722,2.305841,2.8760026,3.2572014,1.4739561,2.3969858,2.1636052,2.6675959,1.5013468,0.8346824,0.44538128,1.9964105
c_1_1_929,1.1704652,0.90629405,1.4776261,0.12118568,0.35265365,0.020050531,2.167327,1.8030422,1.2190294,-0.14554283,0.25139597,1.2779858,0.18830746,1.5151603,1.6746665,0.5977619,1.4633064,0.27409405,1.5197375,1.5121613,1.7384516,2.5858626,1.1383748,1.4875962,1.5880247,2.3026662,1.4184452,0.75166786,1.148653,0.69224864
c_1_1_930,1.307709,1.195502,1.3844035,-0.09068601,1.9809184,0.32004836,2.3034806,1.6021698,0.36965498,0.2663422,0.6201451,1.713204,1.4370202,1.8268322,1.7603925,0.99823046,2.0559537,0.5643516,0.7177338,1.8233731,2.3795803,2.9868503,1.516009,2.0543754,2.120425,2.4962544,1.4046074,1.0249006,0.47515965,1.6914128
c_1_1_931,-0.06951482,-0.30990815,-0.095567256,-1.0226481,-0.44194764,-1.194096,0.47945282,0.33533642,-0.14879757,-1.2708594,-1.100937,0.105116665,-0.7137129,0.074831426,0.034128413,-0.9981033,0.11400156,-0.8680671,0.26229158,-0.06628635,0.42204157,0.4900751,-0.66314363,0.21043663,-0.20077121,0.70923156,-0.1470805,-0.29144916,0.78384185,-0.21280462
c_1_1_932,-1.2641073,-1.3778974,-1.539355,-2.850346,-1.3472496,-2.185938,-1.2111893,-1.3558244,-2.161439,-2.399532,-2.115645,-1.6117615,-1.2322847,-1.1170876,-1.1177291,-2.5945783,-1.4306252,-2.0346403,-2.122936,-1.8335521,-0.4524913,-1.3898252,-2.148333,-1.2859784,-2.1116004,-0.67479485,-1.9024434,-1.7133362,-1.8446058,-1.7032219
c_1_1_933,-0.48958844,-0.233624,-0.716391,-0.81505114,1.5609034,-0.581861,-0.7265303,0.68294144,1.7011993,-0.6255104,-1.2521503,-0.8761038,3.0886264,0.07598641,-0.17977345,-0.4438019,0.32068092,-1.2990118,-0.21920104,-0.23364504,-0.03458446,-0.48122373,-0.6405273,-0.8952498,-0.66274995,-0.51333845,-0.6737742,0.30184948,1.6642017,-0.54274005
c_1_1_934,-1.8276179,-1.7233778,-2.2763855,-3.577482,-1.7173133,-2.4725509,-1.1360489,-2.2674062,-2.272742,-2.6752589,-2.779574,-1.3969218,-1.5020176,-1.1730937,-1.5994498,-3.0653172,-1.2571319,-1.9972477,-2.2111506,-1.7593896,-1.6070201,-1.3269998,-2.1742885,-2.004229,-1.9711624,-1.2962666,-2.024448,-2.0016375,-1.911365,-2.2263653
c_1_1_935,-1.4512931,-1.466945,-1.6604431,-2.3766804,-1.1253182,-2.3361316,-0.61300755,-2.0760274,-2.0474815,-2.542019,-2.1257536,-1.7910281,-2.18994,-1.4163951,-1.091786,-3.0372946,-0.99515665,-1.8203195,-2.0335848,-1.5142062,-1.0614672,-1.2511324,-2.4682684,-1.5203792,-1.7980685,-0.6168859,-1.5305327,-1.9975433,-2.050561,-2.1405263
c_1_1_936,-1.3150126,-1.1580756,-2.0892963,-2.081526,-0.92855734,-1.8061838,-0.59023374,-1.7764252,-1.7356459,-2.497609,-2.0588362,-1.2758604,-2.0752623,-0.8331087,-0.8447339,-2.51391,-0.82515967,-1.8531522,-1.9908949,-0.7081286,-0.6238249,-0.61774206,-1.8488184,-1.4868901,-1.9886991,-0.789936,-1.4791164,-1.3723319,-1.7647532,-1.5538857
c_1_1_937,1.7476107,1.3877987,1.9440237,-0.10111973,2.272067,0.41622484,2.9797385,2.7009606,1.6222293,-0.2844274,0.9010779,2.0766838,1.7589266,2.3388476,2.4495661,1.3221501,1.8172951,0.6803826,2.257332,2.4538517,2.5363731,3.1333048,1.7065291,2.4386222,2.551596,2.8838336,1.7892865,0.901521,0.24394396,2.1634867
c_1_1_938,-0.0815632,-0.38666472,-0.6644695,-1.1530223,0.17128794,-1.0174878,0.2762185,-0.09497792,-0.2956547,-1.4402575,-1.1919247,-0.34317285,0.3165872,0.14811198,-0.09961235,-1.135892,-0.27144155,-1.1352617,-0.15689872,-0.23432937,0.17398915,0.2789702,-0.97125983,-0.39494246,-0.003147408,-0.03491314,-0.10955105,-0.8845266,0.49569997,-0.49269783
c_1_1_939,0.0041453987,-0.18837257,-0.4464284,-2.031584,0.24329647,-0.79303044,0.2984364,-0.08390484,-0.4907087,-1.3803082,-1.4067357,-0.17338927,-0.17618348,0.59398305,0.49217126,-1.1946487,0.43270308,-1.0216675,-0.49711782,-0.023287365,0.79729927,0.79188776,-0.40296307,0.23868407,0.32685632,0.8164732,-0.29441723,-0.60559595,-0.78338015,0.14485192
c_1_1_940,1.283261,1.1380751,1.4384487,-0.7007965,0.04529872,-0.36737013,2.1368296,2.1341615,1.0648628,-0.9572837,-0.35018876,1.5537083,-0.055000335,1.913915,2.0074744,-0.23663554,1.5141641,0.19727151,1.4610802,1.5552348,2.0830297,2.533297,1.2408627,1.9465213,1.6466563,2.0828152,1.0573603,0.26153612,0.60495734,1.2668567
c_1_1_941,1.486986,1.2289581,1.4279789,-0.32013798,0.44311368,0.30424187,2.3043845,2.5852716,1.4382001,-0.48878825,0.2291876,1.8475827,1.0903791,2.1731298,1.8996605,0.24152596,1.6316148,0.49749342,1.728552,1.8753406,2.4093308,2.7037678,1.424103,1.5620273,2.089464,2.4876554,1.223839,0.35211447,0.9854577,1.3152496
c_1_1_942,0.26823017,0.13874601,0.223593,-1.1207143,-0.087957054,-0.67862,1.0893798,0.8341037,0.032865394,-1.2110655,-1.0140808,0.30403554,-0.22185345,0.8920137,1.0836518,-0.9758689,0.4624297,-0.26451585,0.67830926,0.46459517,1.277164,1.3627754,0.18070771,0.86986333,0.6326022,0.96844965,0.09350083,-0.8227984,-0.50041354,0.23535162
c_1_1_943,-0.555706,-0.657472,-0.97803,-1.7588776,0.14068174,-1.4966449,-0.014323548,-0.6775576,-1.0474229,-1.6169918,-1.2647799,-0.24295603,-1.0304115,-0.2963269,0.14564589,-1.3952422,0.18215965,-0.9548955,-0.33512726,-0.13157536,0.1540922,0.0035714102,-0.97282785,-0.29927987,-0.15629914,0.42403808,-0.5883434,-1.7475109,-0.79776305,-0.6000847
c_1_1_944,-1.299288,-1.3000308,-2.1565309,-2.9350488,-1.112699,-2.1987004,-1.4212286,-1.4794275,-1.5953361,-2.1232672,-2.5868268,-1.5423423,-1.9919404,-1.2231914,-0.979025,-2.8279867,-1.6827382,-1.8414744,-2.4963515,-1.4834838,-0.6799746,-1.5474095,-2.9180124,-1.8106058,-1.198098,-0.83922696,-1.9118711,-1.1263995,0.24693719,-2.0243218
c_1_1_945,1.1948235,0.9965446,1.5583731,-0.39000857,1.237572,0.07995117,2.3384066,1.9712439,0.8595025,-0.35873452,0.116098545,1.4523604,0.886872,1.9500111,2.0919518,0.45063892,1.7371998,0.47566894,1.5513265,2.1153424,2.4243164,2.6691167,1.3242732,1.7853944,1.7467786,2.4615743,1.4154472,0.73239076,0.3807295,1.2761494
c_1_1_946,0.6010301,0.038559783,0.3403462,-0.48027083,0.9549376,-0.6890128,0.6844232,0.37807542,-0.41128737,-0.7554566,-0.8290887,0.6026741,1.0082526,1.0070914,1.2459079,0.06993543,0.64292413,-0.17146473,0.14477909,1.1344031,1.2697514,1.126256,0.27643347,0.8539879,0.80728376,1.4165815,0.0009530214,0.1766916,0.015071565,0.19035164
c_1_1_947,0.984709,0.7142007,1.0034992,-0.6425198,1.0801688,-0.103203,1.7348832,1.5380467,0.7259538,-0.6716705,0.013716871,1.3380114,1.5918151,1.0179319,1.3515397,0.57149243,1.3050787,0.12291724,1.4748713,1.3319427,1.8740096,2.0123289,0.6029858,1.3008406,1.4123807,1.7705792,0.9687806,0.10188437,0.17180376,0.82245106
c_1_1_948,-1.0142903,-1.3679461,-1.362641,-1.4944484,0.08228014,-1.2262506,-0.8529423,-1.1323994,0.30305344,-1.3770568,-1.4718196,-1.3923389,0.92325,-1.2011296,-1.120342,-1.9940784,-0.7495917,-1.4363712,-1.2284051,-0.6258784,-0.50878227,-1.3978181,-0.78745127,-0.78595996,-1.3977306,-0.8703449,-1.052818,-0.5441038,1.1132172,-1.6555994
c_1_1_949,-1.7638794,-1.5689728,-2.373236,-3.0297782,-2.0288007,-2.5039306,-1.2240237,-2.1845496,-2.3325367,-2.6540892,-2.4668365,-1.9258356,-1.8513683,-1.6350433,-1.2639339,-3.1963737,-1.4306252,-2.3943808,-2.10332,-1.9453682,-1.5569074,-1.4058429,-2.822622,-1.7035006,-2.443751,-1.2257944,-2.0499973,-2.3463545,-2.6039164,-2.3479812
c_1_1_950,0.89594156,0.30257508,0.095119506,-0.75393146,0.83865446,-0.5841674,1.2669274,0.38229197,-0.14633206,-0.7856372,-0.41345632,0.7469891,0.6263431,0.73628354,0.8235729,-0.10390048,0.50717217,-0.32056066,0.16119066,0.87710273,1.1909682,0.99423504,-0.108923554,0.90581435,0.86708075,1.0662147,0.25419912,0.15279719,0.054946,0.39768207
c_1_1_951,1.5704359,1.0978982,1.7540952,-0.40985444,1.4016017,0.20475647,2.6465406,2.7321239,1.4306505,0.08633578,0.45411354,2.2156618,1.489515,2.3325787,2.4983423,1.0521933,1.7826833,0.8090839,2.1865408,2.072106,2.6560051,3.1079226,1.6435633,2.0127695,2.350668,2.8705497,1.7682066,1.3861253,0.57822335,1.8124678
c_1_1_952,0.63551617,0.32807994,0.48387617,-1.1970268,-0.21610327,-0.8331085,1.1453717,1.1182331,0.19146128,-1.5022496,-0.8072661,0.8963697,0.048764702,0.97841793,1.0975416,-0.6212933,0.7809101,-0.6739455,0.72235674,1.1123837,1.174413,1.8036258,-0.0145514235,0.7411727,0.73670715,1.327649,0.26893324,-0.50896204,-0.6858649,-0.028653314
c_1_1_953,1.3717996,0.8391085,1.086732,-0.5344752,1.6027234,-0.1566616,1.5160961,1.4706993,0.5407532,-0.6602085,0.0030744849,1.3683798,1.1075989,1.8293916,1.5837541,0.6276011,1.4392128,0.21481426,1.0680683,1.8213946,2.0118082,1.7085572,0.96682984,0.66329926,1.6905878,1.6081939,0.7950498,0.32600275,0.16820236,1.3679522
c_1_1_954,-0.47240263,-0.73442036,-0.7147477,-1.731082,1.151516,-1.5876144,-0.044133537,-0.56452703,-0.9862251,-1.4564825,-0.94789386,-0.53123885,-0.55047375,0.39828935,-0.19290207,-1.1121246,0.09582414,-0.7675909,-0.35053504,0.65398866,0.36971322,0.20096143,-0.53999335,-0.044330668,0.019450199,0.643002,-0.76630807,-0.7089565,-0.967318,-0.34558687
c_1_1_955,0.7089836,0.26637304,-0.09197321,-1.069297,0.010582858,-0.59668666,1.1505326,1.0085732,0.19053254,-1.0836285,-0.66953754,0.92032176,0.59737813,1.119888,1.0714182,-0.4576353,0.81718105,-0.31670964,0.76510423,1.0415771,1.2933753,1.2522832,0.53322494,0.9811222,0.89092416,1.456545,-0.092637554,-0.4908906,0.0024387056,0.7535627
c_1_1_956,0.9703645,0.6414633,0.8789654,-0.5207283,1.3522712,-0.402317,1.6997972,1.4130089,0.6619349,-0.8098022,-0.28736746,1.1174681,0.5775499,1.4898522,1.5405227,0.0034233946,1.230222,0.192408,1.0738733,1.680265,1.6271265,1.9752795,0.5157537,1.4978179,1.3295398,1.8514911,0.8419831,0.5399204,0.008774739,1.0574857
c_1_1_957,-1.4126993,-1.1097891,-1.6392989,-2.4731903,-0.9573791,-1.9958282,-0.8687272,-1.8414793,-1.4923358,-1.9166929,-1.8078426,-1.0169636,-1.311744,-0.88031274,-0.8607493,-2.3598244,-0.79880327,-1.7442116,-1.5052984,-0.027608214,-1.0407023,-0.9033213,-1.5678324,-1.758065,-1.8837556,-0.8683821,-1.3274368,-0.93996274,0.029481674,-1.5991493
c_1_1_958,-1.2053244,-0.32495636,-1.698002,-2.6730387,-1.3539838,-0.7734043,0.17269188,-0.9497734,-1.440343,-1.8652425,-2.1106167,-0.9506405,-1.292078,-0.46180823,-0.88850594,-2.2748704,0.050235502,-1.8298953,-1.4797393,-0.50571823,-0.5679705,-0.8722505,-1.652623,-1.2696601,-1.5036265,-0.24081214,-1.3539745,-0.56177473,0.16339996,-1.1141168
c_1_1_959,-0.2528813,-0.3572164,-1.3948781,-0.8503683,-0.08471179,-1.1849396,-0.23790832,-0.12297634,-0.16870478,-1.2228144,-1.0513728,-0.4051533,-0.6383468,-0.37605283,-0.4174033,-1.0162388,-0.07870194,-0.9579541,-0.80909353,-0.43267703,0.05972079,0.1864469,-1.0974858,-0.1842174,-0.55649555,-0.31221452,-0.72502804,-0.68948215,0.62305963,-0.3542654
c_1_1_960,0.051252212,-0.2818778,-0.5524285,-0.8517793,0.9824836,-1.0156152,0.37410384,-0.58654803,-0.3572038,-0.7868628,-0.89986926,0.05431241,0.12713918,0.16369405,0.49100086,-0.41446835,0.26814255,-0.5223015,-0.34666762,0.10163578,0.7243313,0.2789702,-0.3014286,0.6383944,0.31713194,0.86682326,-0.24155556,0.39235702,0.14777973,0.15736273
c_1_1_961,-2.122771,-1.9422642,-2.532225,-3.6779146,-2.2578673,-2.646512,-1.5096157,-1.9037895,-2.2227674,-2.5826423,-2.6949148,-2.0112903,-2.0924187,-2.311441,-1.5277051,-3.4409192,-1.2385606,-2.6444523,-1.4629471,-2.130876,-1.8568554,-1.6265979,-2.8145437,-1.7649913,-2.991092,-1.5228804,-1.9843929,-2.4220986,-1.2880496,-2.6381977
c_1_1_962,-0.78743124,-0.9682847,-1.6472014,-2.001882,-0.682894,-1.517744,-0.47624955,-1.1596527,-1.3905174,-1.9927694,-1.7636058,-0.81279904,-0.8312064,-0.35266918,-0.46774995,-2.0264401,-0.121283,-1.636559,-1.1059401,0.037449144,-0.019342646,-0.048960797,-1.266786,-0.31434926,-0.81226254,-0.14624102,-1.1064197,-1.2866367,-1.6607138,-0.8421118
c_1_1_963,0.021892302,-0.113344006,-0.27628344,-0.7420625,0.11650402,-0.6551442,0.42883408,-0.3264725,-0.51392597,-0.88092864,-1.0140808,0.39834744,-0.071571544,0.42644686,0.509645,-0.77044517,0.47372603,-0.6615429,0.013875394,0.107424036,0.675486,0.6204004,-0.4479786,0.4201724,0.42478174,0.7700171,-0.3472785,-0.52599037,0.41610143,0.13699326
c_1_1_964,-2.2633622,-2.0828893,-2.9555545,-3.723671,-2.2740133,-2.9952776,-1.1360489,-2.6783612,-2.4878216,-3.069894,-2.865218,-2.473791,-1.7494121,-2.4959185,-1.5245043,-4.0932097,-1.5894349,-2.8141463,-2.4710162,-2.6555927,-2.021862,-1.3818637,-3.3019722,-2.2142603,-2.5357382,-1.4221425,-2.1454804,-3.3112488,-3.350325,-2.6736364
c_1_1_965,0.4877495,-0.42562893,0.46503296,-1.8313463,0.12511607,-0.7545629,0.643891,-0.085745506,-0.76244694,-1.6899195,-1.165347,0.24115737,-0.098638155,0.87972313,0.23139955,-1.1239738,0.57427984,-0.9068576,-0.25138676,0.55781466,0.78974396,0.62626106,0.08278327,0.3955682,0.44749504,0.82787645,-0.41495585,-0.6941633,-1.4588139,-0.46777907
c_1_1_966,-2.540858,-2.2908876,-2.8168075,-3.6577945,-2.014088,-2.6960318,-1.3097609,-2.566079,-2.5322745,-2.8472524,-2.9078298,-2.6460137,-1.9549174,-2.4712684,-1.8464674,-3.8658714,-1.777224,-2.6306384,-2.7068858,-1.9987619,-1.7585828,-1.7467865,-3.0681608,-2.3629358,-2.7023203,-1.7188603,-2.3615313,-3.660685,-3.0184681,-2.6402657
c_1_1_967,-0.25437513,-0.44912508,-0.60609597,-2.0393455,0.037780132,-1.2845063,0.24236801,-0.30124655,-0.4220939,-1.3901236,-1.1825676,-0.18239734,-0.1266884,0.31153646,0.48396438,-0.97927403,0.067474596,-0.77650976,-0.5340055,-0.20916039,0.7998115,-0.18443912,-0.08489926,0.07814431,-0.13521911,0.66982883,-0.87687004,-1.1183636,-1.0610703,-0.1843071
c_1_1_968,0.43339002,0.50552016,0.9842069,-0.72286665,-0.23736767,-0.31668878,0.89828587,1.1571734,0.34214914,-1.3370779,-0.56972754,0.8871806,-0.22068226,1.0327959,1.3862989,-0.7528191,0.94051087,-0.0338025,0.7579164,0.7679994,1.1738939,1.7441074,0.22109495,0.91674745,0.7525976,1.7258661,0.49653122,-0.51776034,-1.1235713,0.26316208
c_1_1_969,-0.5201086,-0.4582585,-0.58907086,-1.8275627,0.14018236,-1.5346707,0.11860202,-0.5742795,-0.90688694,-1.7506353,-1.5795681,-0.9551712,-0.4776723,-0.32674977,-0.5349541,-1.67173,0.3560338,-1.0974761,-0.13337563,-0.5460472,0.47893575,-0.05716586,-0.44558305,-0.6762788,0.023940597,0.76724154,-0.33123717,-0.44940475,-0.23534611,-0.87472117
c_1_1_970,1.0140499,0.8857554,1.266249,-0.500706,1.6335984,-0.15940468,1.7546289,1.9498935,1.1343465,-0.41420412,0.48305315,1.4606827,1.0983268,1.4536103,1.5762725,0.9825495,1.2294999,0.32691732,1.3469545,1.6725565,1.882386,2.5869663,1.016674,1.3098204,1.6105556,1.9090549,1.1053548,0.618989,0.72754335,0.9661609
c_1_1_971,0.08797744,-0.082889855,-0.3134368,-1.0772402,0.09834141,-0.17389312,0.7043511,0.32955694,0.25913185,-1.1659437,-0.9638756,0.09942369,0.4970474,0.23513228,0.50383735,-0.6963714,0.21130593,-0.8284792,0.12399979,0.3091188,0.46040028,0.76202554,-0.31145948,0.03767614,0.19951937,0.6057378,-0.40378627,-0.5730238,0.45728692,-0.35092318
c_1_1_972,0.2595413,-0.11480937,-0.29742765,-1.4752913,-0.014369273,-0.41333845,0.7218813,0.59216636,0.04656617,-1.2682574,-0.7786655,0.40937144,0.4791596,1.0112094,0.49217126,-0.5495526,0.43615994,-0.5082369,-0.2495798,0.12640648,0.87795895,0.8685534,0.0026464476,1.0697569,0.74890065,1.4325974,-0.17420264,-0.13612267,-0.5543172,0.313818
c_1_1_973,-1.2134004,-1.0334163,-0.6596715,-2.2332082,-0.5363833,-1.706814,-0.21205409,-0.22571307,-1.3129164,-2.021205,-1.4098444,-0.65396124,-1.1867101,-0.63463885,-0.52715844,-1.9857192,-0.62706673,-1.6806843,-1.0994308,-0.19367139,-0.7391259,-0.8175052,-1.4968046,-1.5701134,-0.8710616,-0.13881621,-1.1529824,-1.2127478,-0.4053792,-1.4272711
c_1_1_974,0.97737765,0.45672858,1.2788061,-0.739958,0.43509766,-0.29690754,1.6209022,1.7801124,0.8997006,-0.7795306,-0.35775977,1.1574944,0.1673774,1.4089878,1.2045088,0.08064549,1.1952108,-0.6598976,1.2066354,0.9854841,1.7859478,1.7153774,0.9263728,0.59511864,1.148517,1.8226118,0.3557752,0.07742685,0.86758417,0.7309823
c_1_1_975,0.44460288,-0.040402375,0.31033874,-1.167798,0.015792178,-0.4599836,0.50915337,0.7500028,-0.11954456,-0.8715731,-1.0188397,0.6842101,-0.3889966,0.6210544,0.36664405,-0.8092924,0.44991624,-0.4456087,0.20274615,0.8104744,0.81668556,0.6725423,0.07087878,0.57150614,0.68666404,1.1781889,-0.034062725,0.32196686,0.8386166,0.1934167
c_1_1_976,-2.350694,-1.986081,-3.093792,-3.2229648,-2.4965267,-2.716329,-1.2240237,-2.73737,-2.6070266,-2.8606997,-2.934004,-2.637129,-1.8319743,-2.6830847,-1.9824108,-3.7511153,-1.4584194,-2.6903293,-2.2828636,-2.635269,-1.825914,-1.8847988,-2.9872334,-1.7511623,-2.3743787,-1.72223,-2.3552947,-3.4219732,-3.004142,-2.9552064
c_1_1_977,-0.7423969,-1.0228084,-1.5619724,-1.5208881,0.8301156,-1.8535314,0.011765364,-1.1189328,-1.6634339,-1.4448674,-1.3775276,-0.8988613,-1.4205731,-0.4751953,-0.65567434,-1.2318821,-0.22329067,-1.1574965,-1.3621898,0.068325,-0.24632604,0.015501642,-1.3929416,-0.56276023,-0.42551002,-0.24741182,-0.79916185,-1.1862824,-0.51153815,-1.2417047
c_1_1_978,0.048153915,0.14618929,0.11353281,-0.7072849,0.12889831,-0.64933485,-0.108738266,0.9398742,0.3339373,-0.16907331,-0.90758073,0.32668215,-0.3665636,0.45133242,0.62568545,-0.8258297,-0.17811473,-0.6322238,0.34006348,1.3625998,1.0227723,0.81599504,-0.3796816,0.936638,-0.0153,0.38999075,-0.32239416,1.2809851,1.7917823,-0.38595688
c_1_1_979,0.44022438,0.2845804,0.7240011,-0.41332698,0.25275314,-0.3313187,1.2179642,1.2100799,0.7049927,0.012687158,0.019596497,0.74772424,0.4368223,0.7132105,0.9836302,0.39465418,0.6099875,-0.14066494,1.1438464,1.31739,1.8192437,1.8724821,0.8576358,0.68381923,0.85957366,1.6428347,0.4249173,0.21990952,1.2612287,-0.113580555
c_1_1_980,-0.9080412,-1.1069955,-1.673775,-2.2015095,-0.6133058,-1.7986218,-0.7119413,-1.5128181,-1.5586693,-2.1396673,-2.071,-1.1190634,-0.84793997,-0.7569479,-0.6186891,-1.7732447,-0.46716103,-1.933639,-1.5667509,-0.8156596,-0.57926774,-0.43604776,-1.6065094,-0.67426586,-1.3124595,-0.54497194,-1.3539745,-1.6023471,-1.3917382,-1.2857319
c_1_1_981,-2.4545453,-2.2610843,-2.807262,-3.577482,-2.302362,-2.8670797,-1.3576794,-2.527687,-2.5142944,-2.869762,-3.077229,-2.7209575,-1.7764981,-2.56569,-2.1456072,-3.4579258,-1.5299579,-2.6444523,-2.6776264,-1.5480247,-1.9933889,-1.5302279,-3.1005619,-2.031785,-2.78084,-1.8268232,-2.3305876,-3.5461502,-2.7075708,-2.7420752
c_1_1_982,-0.96607906,-1.1014229,-0.47239736,-2.6686203,-0.87531996,-0.9623435,-0.05754271,-1.3868833,-1.8174725,-1.7928184,-1.7129915,-0.90680325,-1.2000512,-0.09962444,-0.71887434,-1.6257086,-0.36096606,-1.1586769,-1.4713188,-0.44479534,-0.3920205,-0.24670838,-0.76758665,-0.76479995,-0.82568586,0.284141,-1.0978366,-1.0907214,-2.0418887,-0.93085736
c_1_1_983,-0.79367,-1.1153921,-1.0861236,-2.342251,0.50176924,-1.687741,-0.40544924,-1.1978434,-1.2934746,-2.1441853,-1.6530043,-1.2249215,-0.89221936,-0.68338907,-0.41188678,-1.7770094,-0.25408792,-1.2924906,-1.4797393,-0.3578145,-0.39660665,-0.18443912,-1.6108547,-1.3051858,-0.9517256,-0.33721945,-1.0583771,-1.0479913,-1.7026926,-1.6454481
c_1_1_984,-0.45963174,-0.883905,-1.5619724,-1.7996378,-0.06598204,-1.184238,-0.45094144,-0.8096982,-1.0981954,-1.244176,-2.0588362,-0.9670036,-0.44938695,-0.6298239,-0.123325996,-1.9308441,-0.43613762,-1.5090283,-1.0266044,-0.005484822,0.29906812,-0.23320158,-1.3735869,-0.49909002,-0.7933928,-0.13265525,-0.7205059,-0.686812,-0.09114333,-1.1564217
c_1_1_985,-2.0175703,-1.8949974,-1.7809857,-2.808867,-1.9673436,-1.6542315,-0.6878871,-2.0129223,-2.0718834,-2.380412,-2.0371926,-1.7202556,-1.5939329,-1.8135678,-0.9428042,-2.474733,-0.6035857,-2.122085,-1.4671268,-1.6766406,-1.2964523,-0.56413215,-1.6393361,-1.3301555,-1.7451547,-0.92836237,-1.572114,-1.6609689,-1.7896831,-2.3266077
c_1_1_986,0.078873724,-0.03343372,0.17822011,-1.7322246,0.40953502,-0.78026927,0.6117215,-0.23975168,-0.5055823,-1.206464,-0.92536116,0.42948878,0.14808494,0.6864108,0.66148686,-0.52892035,0.44648737,-0.85948783,-0.13504344,0.32111287,0.7013793,0.5395605,0.010241342,0.4718982,0.40493703,1.176047,-0.24659607,-0.49809766,-0.5460899,0.13594308
c_1_1_987,0.24916284,0.17682198,0.033215187,-1.0981357,0.13993266,0.005746542,1.0315869,0.30036548,0.02114841,-0.2264605,-0.7857637,0.65587956,0.75933945,1.0175592,0.97169065,-0.23366992,0.78747755,-0.3308823,0.45885292,1.2915071,0.67481804,1.1466882,-0.0021157516,0.52563846,0.78454155,1.617938,0.27989602,-0.19969836,-0.30126032,0.43381807
c_1_1_988,1.4241819,1.4189931,1.9440237,-0.17668395,0.66798836,0.37899646,2.452653,1.9317069,0.87532526,-0.43264526,0.26783407,1.9352529,1.0188766,2.4138436,2.2234814,0.82232404,1.5923854,0.58415926,1.5398238,2.021212,2.457489,3.1375036,1.6341054,2.106199,1.7899619,2.314155,1.6815252,0.96817523,0.48007137,1.9536273
c_1_1_989,-1.7080303,-1.5689728,-2.377058,-2.782148,-2.0574534,-2.7327766,-1.2048061,-2.2286692,-2.597423,-2.6369734,-2.8992076,-2.4276278,-2.346357,-2.5208538,-1.7156364,-3.6362123,-1.0715573,-2.3657322,-2.798388,-2.7178206,-0.9475876,-1.6537029,-2.952316,-0.99190205,-3.2319417,-1.2707344,-1.9071503,-2.7291112,-0.6491914,-2.856168
c_1_1_990,-0.75049245,-0.5507521,-1.9675578,-1.4359307,-0.65436065,-0.6159087,-0.58571327,-0.08758788,-0.90921515,-1.1224172,-1.3222667,-1.0216573,-0.9288283,-1.1730937,-1.0183951,-1.4847873,-0.41134077,-1.2527336,-1.0929506,-0.46310985,-0.91899025,-0.44599944,-1.6393361,-0.70876133,-1.13731,-0.79180336,-1.0198603,0.6943174,0.88361365,-1.3867664
