cell_id,4-1BB,CCR7,CD11b,CD123,CD138,CD14,CD163,CD40,CD68,CTLA4,FABP4,FOXP3,GITR,GZMB,ICOS,IDO1,IL-18,IL-1b,IgD,Ki-67,LAG3,LAMP1,PD-L1,PD-L2,STING,VISTA,Vimentin,iNOS,p53,pan-RAS
c_1_46_166,-0.16594334,-0.4545546,-0.15596285,0.12684381,0.53127146,0.835435,-0.16164845,-0.20878802,-0.38309574,0.09592896,-0.09272986,-0.1769995,0.316196,0.023863276,-0.36316282,2.3566096,0.14392798,0.5419086,-0.1236051,-0.3951989,0.35847762,0.072098814,0.41987324,0.39315706,0.35445905,0.80320156,1.188614,0.40227136,1.230012,0.84153163
c_1_46_167,0.34171623,0.02952936,-0.02839149,0.7529141,0.79592127,1.6453632,1.5001208,0.6243192,2.2529263,0.71307033,0.8122805,0.97787595,0.59926146,1.3205496,0.02842921,0.8237619,0.78014785,0.64591366,0.617756,0.4630311,0.46009564,2.4520638,1.5098634,0.88552094,0.67398214,0.97063863,1.0301234,1.0570047,1.0672716,1.3301725
c_1_46_168,-0.14445297,-0.37491438,0.33168513,0.48490092,0.8160795,1.16692,0.99829876,-0.102061905,0.026184998,0.52650034,0.7009649,0.6227271,0.6613604,0.3032451,-0.04919845,0.8838086,0.8948951,0.5754246,0.34700084,-0.2382844,0.28070876,-0.44763535,0.05960167,0.33678252,0.28652585,0.3959602,0.83636445,-0.38643068,0.9638385,0.9678744
c_1_46_169,0.79850817,0.34123722,0.6951191,1.4161192,1.1289312,1.8924991,1.7409539,0.029574044,0.8515753,1.0479395,1.1133692,0.5719271,1.2482052,1.0844725,0.7812324,0.91206795,0.97655153,1.3065414,1.1043752,0.58064026,1.6405475,0.49429047,1.8607079,1.8042376,0.9416984,1.0164807,1.3752619,0.8004067,1.4727503,1.0907416
c_1_46_170,-0.451883,-0.6607103,-0.85882026,-0.54700774,-0.6753609,-0.80665576,0.3594067,-0.66845816,-1.1604815,-1.6457002,-0.7332115,0.2031741,-2.1145623,0.29209185,-1.2434214,0.333745,-0.1451431,-1.5968696,0.30843768,-1.7295861,-1.6190405,1.9341407,-1.4361508,-0.83740383,0.9510451,-0.86294615,-0.06606642,-0.16453022,-0.582964,2.563387
c_1_46_171,-0.1231905,-0.49880216,-0.061187748,0.097792715,0.23249492,0.29788643,0.7588521,-0.41142216,0.5773743,0.114394486,0.26426977,-0.4872088,1.4249634,-0.23650083,0.6745514,0.25294232,-0.289426,1.1046389,0.17940004,-0.02970679,0.8232784,0.13824767,0.5103246,0.6161419,2.833426,0.3704398,0.98107344,0.17823799,0.2773229,0.18773192
c_1_46_172,-0.15079632,-0.33174887,-0.5802933,0.5743286,1.1978747,0.9778759,0.9106592,0.33351973,-0.000971054,0.24052592,0.40325978,0.48251882,0.359876,0.61678046,-0.062357247,1.7435151,0.47680938,0.62156314,0.20976779,0.044048432,0.43953702,0.67610204,-0.13892186,0.18681839,0.29562834,0.41338784,1.5567935,-0.081190586,0.7692198,0.85392714
c_1_46_173,-0.22111104,-0.65848154,0.17444314,0.27531427,0.74750894,1.260344,0.44467276,-0.010275942,0.6660365,0.3817922,-0.071967535,-0.04796423,0.54181063,0.082079805,-0.3109729,1.571021,-0.046468858,0.20213604,0.12575528,-0.7370603,0.108964115,0.9857141,-0.0043726335,0.3514164,1.2018971,0.477522,0.43684244,-0.7476154,0.5894062,0.49897838
c_1_46_174,-0.009006964,-0.540004,-0.21504489,0.31575072,0.44423193,0.6845646,0.22487146,0.13927098,0.20218821,-0.04226927,0.34461266,0.13541715,0.97944283,0.19822064,-0.35054395,0.8716655,0.5230359,0.2570386,0.06017124,-0.45615008,0.38067168,-0.45568904,0.17757745,-0.2543226,1.0181425,0.47667915,0.32241482,-0.304647,0.4222546,0.81179196
c_1_46_175,0.23455156,-0.41915128,0.15315251,0.3568456,1.0450355,0.6004979,0.9656691,-0.0055767666,-0.11114669,0.34558666,1.0053047,0.4293635,1.2487293,0.49565485,-0.566739,0.54005235,0.6423662,0.4082366,0.6396409,-0.26123464,0.7555665,0.32349873,0.20875728,0.49680343,0.6522694,0.5907965,0.66434824,1.1078631,0.6657844,0.2271779
c_1_46_176,-0.19983757,-0.26800558,-0.4128875,0.848333,0.05442576,1.5148948,1.002519,0.67151207,0.7880296,0.26227185,0.19417441,0.47146788,0.44880244,1.044449,-0.08887057,1.3413372,0.4667937,0.44104996,0.564162,-0.29575312,0.62660074,0.88973504,0.38543785,0.8600462,0.39696395,0.13110763,0.25490132,0.013747163,0.7416594,0.6073404
c_1_46_177,1.0979004,0.24058293,1.0552355,1.2004223,1.1887461,1.1254927,1.6333553,0.30381286,0.82026833,1.6871908,1.4097593,1.3574649,1.7017189,1.4189086,1.2566992,1.4607539,1.4916848,2.1286743,1.35341,1.0924084,1.88374,0.6149702,2.1676142,2.2794254,0.828951,1.1122898,1.0536764,1.1520631,1.9256601,1.6277897
c_1_46_178,0.18143332,-0.34664488,-0.19515772,0.943281,0.72316694,0.8924208,0.9912475,0.1887151,0.11508712,0.24114959,0.91896397,0.797053,0.4379129,1.0479007,-0.010103432,1.9977442,0.78310525,0.50876534,0.6794647,0.93655545,0.28270787,0.21888505,0.14010896,0.5722043,0.2622995,1.5027285,1.4738338,0.12759916,1.1725829,0.71441823
c_1_46_179,-0.53961104,-0.91175944,0.11595025,0.23972104,0.87264395,2.619162,0.6966415,0.1820005,0.65923524,0.2160648,0.025662333,-0.24899566,0.3870348,-0.019745551,-0.17787835,0.9109477,0.47569832,0.6362033,-0.16832325,-0.5400978,-0.04110101,1.15918,0.17169374,0.17584684,1.2547177,0.4237772,0.5339495,0.051734872,0.5421478,0.29892072
c_1_46_180,0.4022833,0.346314,1.325059,1.569087,1.3333275,0.9930608,1.719857,0.14760189,0.76872313,0.9601602,0.97713256,1.6328984,1.1682065,1.1473906,1.2682016,1.0222061,1.6055458,1.3810483,1.0326002,0.91272575,1.2116357,0.16309272,1.3758657,1.2932893,0.6811632,1.011215,0.489988,1.3561066,1.5323629,1.0667785
c_1_46_181,1.7812152,1.3139153,1.4748553,2.525219,2.4461617,0.66717184,2.8408353,0.0802289,1.6157453,2.3755925,2.8117068,2.5928152,2.4832468,1.9633715,1.9798431,0.98871803,2.313567,2.7749667,2.3900588,1.7794107,2.837271,0.053584848,2.8033862,2.6410322,0.6577593,1.472033,1.8825104,4.2163076,2.0838995,2.2872596
c_1_46_182,-0.4863266,-0.41915128,-0.6428643,0.19097577,-0.083610006,0.14880852,0.28830427,0.04888463,0.21425462,-0.28731087,-0.27214602,-0.078625746,1.0816401,-0.27153265,-0.10988806,0.17852932,0.5360918,0.020922558,-0.08954916,-0.4439775,-0.10794429,-0.58751756,0.5363982,-0.34501797,1.0862275,-0.025634576,0.06321439,-0.21531786,0.13873468,0.00803428
c_1_46_183,-0.0951872,-0.6144821,-0.5262609,0.43320474,0.5984821,-0.33930236,0.5905193,-0.48710304,0.17967951,0.34079856,0.0031705764,-0.10071207,0.5856493,-0.22402678,-0.23957118,0.099513486,0.41839135,0.23503843,-0.24357045,-0.8262024,-0.11496169,0.38183108,-0.1214849,0.16758813,0.13922276,-0.05881965,0.6569347,-0.27729806,0.4732055,0.18846127
c_1_46_184,0.03562862,-0.6495944,-0.6874894,-0.08571364,-0.07274618,1.3106503,0.7729584,-0.18475547,1.0900689,0.08597951,0.202316,-0.11552485,0.7209791,-0.12353337,-0.7067806,1.1644725,0.3234672,0.039787117,-0.25758353,-0.8415633,0.116449594,1.1003394,-0.19187383,0.2923985,0.15479541,-0.066383325,0.26372668,-0.3336495,0.39047152,-0.40444016
c_1_46_185,-0.011227946,-0.5213452,0.015370879,0.4761516,0.63215536,1.3173127,0.41539377,0.27087975,-0.0978391,0.7012025,1.2566239,0.8920011,0.5437871,1.3662789,-0.14658321,4.921488,0.59826845,0.79228824,-0.09921636,0.6407014,0.90327597,1.6379309,0.5810413,0.60678697,1.1544046,1.1267095,1.7120461,0.652645,2.1872118,0.9783202
c_1_46_186,0.18479466,-0.5567553,0.12561704,0.17262064,0.9077093,2.3057265,0.5179435,0.38564917,0.8754107,0.40932783,0.24720964,0.22721049,0.8109953,0.7150887,-0.013802776,3.4351022,0.5273954,0.8581515,-0.58118415,0.09169868,0.97928125,1.0119739,0.76902586,0.6424742,2.922644,0.88434553,0.79459286,0.06838626,1.521871,0.4004144
c_1_46_187,-0.35812256,-0.94283956,-0.41603974,0.13405313,0.7630931,1.0994215,1.0865939,0.011504729,-0.21928047,-0.29506168,0.36431128,-0.3131857,0.34585398,0.85845053,-0.31925514,0.6815035,0.40814376,-0.35466063,0.14286257,-0.95120203,-0.1044427,0.6354488,0.08196599,0.020273756,0.5093437,0.46145284,1.484894,-0.560916,0.010579549,-0.061545122
c_1_46_188,-0.10991811,0.18734753,0.50568026,0.45477253,1.614237,1.2282621,0.6359245,0.12723258,-0.07354437,0.41398427,-0.08752324,0.3446913,-0.022657603,0.32468796,-0.25977865,1.3044304,0.9155553,0.49158686,0.13860044,0.24281925,0.58002156,0.43129605,0.5207824,-0.022773504,0.78504604,1.1154323,0.7106496,0.42576137,0.65269804,0.502172
c_1_46_189,0.9077309,-0.0861782,-0.18388107,1.1170285,0.45801696,2.0333664,1.211364,1.121769,2.3834698,0.4279004,0.5361208,1.0225216,0.6422892,1.3315268,0.11271664,2.7806199,0.7633266,0.5138944,0.35208282,0.05013658,0.94041526,2.2435029,1.3952092,0.9986239,0.48979783,0.33653873,0.7742094,1.4051719,2.0100095,0.9621102
c_1_46_190,0.67090225,0.049102426,2.853075,0.9474167,1.039716,0.14031962,1.3099179,-0.22655977,0.38184208,0.42500788,1.4600228,0.938942,1.5425891,0.3423159,1.4264288,0.7269653,0.85114866,1.8034478,1.0299534,0.7610493,1.6498181,-0.3719401,1.544245,1.3773451,0.49691153,0.79957193,1.2053065,-0.24910514,1.0407538,0.7606105
c_1_46_191,0.6903083,0.22165519,0.2899027,1.0426493,1.0003226,1.3307837,1.4065212,0.41641003,1.1394038,0.895071,1.5030341,1.1199472,1.5163605,1.8931979,0.6005085,0.7760124,1.1750262,1.6868591,0.7597168,0.987463,1.4972016,2.0489662,1.7920741,1.457722,0.8680276,1.51948,1.0829536,0.77303183,1.7810417,1.0175916
c_1_46_192,-0.45280597,-0.7127566,-0.50966895,0.4898861,0.48816657,0.8091926,0.9799165,0.030181978,-0.49396625,0.025419276,0.040548053,0.5359881,1.1649846,0.2943257,-0.25572485,2.515722,0.37484038,0.25989336,0.092521906,-0.7483365,0.43672052,0.070930436,-0.016920181,-0.15723148,0.5160759,0.4648459,1.1401596,-0.20457926,0.71378595,0.29752803
c_1_46_193,-0.6243037,-0.86363137,-1.0203756,0.5465032,0.10109941,0.79651767,0.1883587,-0.3054255,-0.46881673,-0.59439695,-0.42767897,-0.3084437,0.031565435,0.033646993,-0.38645142,0.2772976,-0.053293895,-0.40326935,-0.2877142,-1.1838652,-0.07199558,-0.99095815,-0.61819786,-0.27481693,-0.29303467,0.49096218,0.5823897,-0.20457926,-0.44806963,-0.29119036
c_1_46_194,-0.009006964,-0.41137892,-0.22506283,0.5899169,0.14289653,1.7229602,0.31741112,0.8623062,2.7021701,-0.27419043,0.40540615,0.6156877,-0.10543424,1.1323465,-0.9394065,0.8498878,0.41498035,-0.42604643,0.19464561,-1.1754252,0.34194526,2.9223545,0.4592393,-0.14895152,0.81851673,-0.029888092,0.5789401,0.3978906,0.95004404,0.8657107
c_1_46_195,-0.0223706,-0.2573035,-0.7184087,0.105087906,0.7575749,-0.25951767,0.41539377,-0.8055761,0.111299105,0.20405944,0.059034374,0.538397,0.2247231,0.3902498,0.26874933,-0.33265162,0.33992556,0.79532194,0.25441375,0.056814708,0.9679126,-0.0016208014,1.0747446,0.43509462,0.32443404,0.3093953,-0.14026384,0.356229,0.3772228,0.2422021
c_1_46_196,0.13858877,-0.23960824,-0.25687537,0.62904876,1.1378767,1.8514194,0.42825195,0.33994785,0.18151352,0.56944627,0.10045021,0.14908677,0.6442015,1.0253881,0.23522569,2.3889477,0.41839135,0.20311053,0.26241797,-0.47992438,0.25861427,-0.008406239,-0.08692361,0.37449613,0.32749695,0.856218,0.5323964,0.48455232,0.9621876,0.40374562
c_1_46_197,0.5864022,-0.1892643,1.4134704,0.80053943,1.2295403,1.5039345,1.7972031,0.2592852,1.4385788,0.4203725,0.4490191,0.22321743,0.7690726,1.0201681,-0.056709684,1.0041851,0.9267544,0.34763184,0.62763566,-0.032228436,0.7406367,1.4835391,0.4521217,0.62468946,2.6589124,1.1889215,0.96319157,0.57880765,0.14566144,0.52377594
c_1_46_198,0.8742041,0.8987231,0.64358586,1.5221487,0.81754726,1.8992561,2.1481047,1.0817732,3.781056,1.4298004,1.3540477,1.3887883,1.8862402,1.5331148,0.7935896,1.7095956,2.0373151,1.8172559,1.5618728,1.1739793,1.8444583,2.428921,1.8628947,2.1148493,0.97541624,0.8320198,0.6712858,1.1740941,1.2672391,1.4091126
c_1_46_199,-0.6680311,-0.45058578,-0.34628093,0.14554363,0.4625937,1.057933,0.5424062,0.08808929,-0.6244488,0.28382763,-0.5014815,-0.04651174,0.5173285,0.59671474,0.082534604,1.4865897,0.05378274,0.07706981,0.13717766,-0.8790503,-0.39475805,-0.056843527,-0.13673644,-0.11710482,0.4951587,0.70073587,1.0640324,0.6317174,0.42568442,0.14872447
c_1_46_200,0.11924868,-0.18243039,0.41169083,0.41144592,0.8869248,1.5216371,1.2088102,0.25421038,1.5762175,0.54751664,0.61739904,0.7479099,0.76478714,0.5568457,0.38767424,0.8024842,1.1486976,0.8706659,-0.3811359,-0.1748488,1.1811305,1.6228175,0.5207824,0.7916419,1.0184406,0.4580546,0.82357717,0.7584701,0.7076841,0.442696
c_1_46_201,0.7915734,-0.27697346,0.028063146,0.38299775,0.5724884,1.4783686,0.5785907,0.05277114,0.53856623,0.21354201,0.04672547,0.3047236,0.67842305,0.8251272,0.18242224,2.6629088,0.6214624,0.31348425,0.26773524,-0.5203826,0.3633189,1.0933018,0.04322718,0.15007037,2.016666,0.83273524,1.0873828,0.15456952,1.2042106,0.047494795
c_1_46_202,0.2560591,-0.7545761,2.1495168,0.37518144,0.5329345,0.48652032,1.5639676,0.0099616945,0.13704751,-0.035974078,1.1149966,0.9400011,1.1783893,0.4740366,0.17898017,1.314429,0.80273175,0.3079003,0.73610425,-0.37083676,0.1345357,0.45794368,0.357959,0.13708915,2.898012,1.3711193,1.2890121,-0.4206475,0.72836804,0.0621711
c_1_46_203,0.19618192,-0.49067503,0.2787621,0.52450424,1.8319422,0.69898343,0.8177974,0.09849394,-0.06459165,0.1541478,-0.04113672,0.26817775,0.43108678,0.17814937,-0.42284593,1.9142115,0.57486206,0.42070597,0.082289256,-0.7719395,0.4961308,-0.2533379,-0.00020276538,0.48865664,2.8453803,0.64763093,0.48029727,-0.12527657,0.3320597,0.07062677
c_1_46_204,0.41010237,2.3178098,-0.20934257,0.9277097,-0.13351949,1.4381886,0.968526,0.8262359,2.3665123,-0.015107491,0.12210873,0.90915287,0.5497091,0.8986689,-0.3068411,4.1182885,0.8260864,0.39928898,0.6974814,0.13425827,0.5052874,2.3602653,0.52425957,0.34712043,0.24446294,0.11921485,1.0067939,0.5505945,1.6189353,0.74454606
c_1_46_205,0.74132586,-0.802223,0.5294945,-0.025053144,0.10578171,1.8617772,1.06622,0.25421038,1.5464731,-0.06407544,0.7436297,0.27473518,0.37174398,0.5191827,-0.21951471,1.4316095,0.72229475,0.09956767,0.38727638,-0.75966954,0.27870846,2.3809516,0.38908172,0.14729387,2.5744345,1.2926669,1.845811,0.080783986,0.23026124,0.3145311
c_1_46_206,0.18277863,-0.55886,0.18968062,0.27123347,0.97032475,-0.2108039,0.28047594,-0.28221554,0.7483043,0.0035218238,1.2841865,0.68766826,0.9987965,0.30027497,0.38129285,0.9612128,0.7939184,0.86331266,0.47603086,-0.058245115,0.61787814,2.1739323,1.0919267,0.31163388,2.1680934,0.53653806,1.5121716,1.246756,0.4932928,1.669879
c_1_46_207,-0.15318021,-0.56519,-0.3010821,-0.3994592,0.3009887,0.7576503,0.32126278,0.20230249,0.22804658,-0.51755816,-0.40992448,-0.4292103,0.6333483,0.37435952,-0.90049505,0.37641874,0.62879825,0.23503843,-0.47749543,-0.4326258,-0.095128655,0.46612653,0.3524313,0.08453132,0.9984017,0.086170115,0.6271207,0.35712475,-0.122081354,0.107169904
c_1_46_208,-0.33709466,-0.39401332,-0.010256701,0.7551499,0.3823332,1.4446031,0.40245852,0.5661937,-0.3286148,-0.20288213,0.17546675,-0.19979687,0.16417263,0.40175307,-0.07179688,2.2566273,0.22487694,0.07398538,0.22612646,-0.9607461,-0.042238567,0.46656793,-0.76104075,0.5162562,0.9616747,0.5142839,0.83663744,0.18704097,0.8718928,0.55986494
c_1_46_209,0.04285195,0.05657359,-0.3145356,-0.060645204,0.9583986,-0.07927932,-0.09302864,-0.40624827,-0.19281527,0.2511125,0.18600652,0.6623162,0.30197158,0.49912673,0.07538356,-0.21289103,0.09925319,0.85888946,0.028759459,0.11367113,0.9048345,0.84144944,0.76902586,0.5411765,0.89648515,0.37486154,-1.8783438,-0.0479359,0.69604903,0.41867587
c_1_46_210,-0.12789617,-0.4705178,-0.4414369,0.22450495,1.3446163,-0.13292149,0.16780448,-0.045608107,-0.37511182,-0.0068108314,0.5177035,0.30082798,0.7463536,0.38808832,0.0502029,0.7935501,0.75736296,0.15091068,-0.37550938,-0.20327434,0.4961308,-0.09282224,0.17953636,0.44589245,1.5906711,0.02165236,0.28491223,1.4072776,0.22208045,-0.32636595
c_1_46_211,-0.053902913,-0.6166564,0.8699296,0.6302248,0.43210176,0.8675686,0.74465334,0.49437445,1.228054,-0.038770042,0.46898118,0.50328654,0.50201064,0.58056283,-0.3089057,1.3562868,0.65068024,0.16283122,0.5550781,-0.60031056,0.23734018,1.4562358,-0.06979648,-0.22652738,0.7160538,0.56666917,0.6263461,-0.096903294,1.02685,0.8796107
c_1_46_212,0.3078913,-0.710462,0.95475364,0.04760207,0.39296356,2.4993148,1.21264,0.4488321,1.0872942,-0.21262154,0.5594629,0.2471006,0.37452987,0.7060524,-0.6805532,1.6082853,0.5197619,0.1904131,1.1454899,-0.17552178,-0.08584978,1.2851675,0.7353039,0.19683717,3.002356,1.4842572,0.94263107,0.32280245,0.09754081,0.50312847
c_1_46_213,-0.3188744,-0.104037896,0.10014259,0.33174032,0.66481596,1.8992561,0.9368905,0.79108924,1.7599032,0.31913573,-0.0043706773,0.20719242,0.14996932,0.857223,0.2820425,1.2553903,0.62356025,0.5953087,0.32138088,-0.056330997,0.18698521,1.043465,1.2502519,0.7056954,1.0200803,0.4020759,1.0386024,2.8283846,0.83910966,0.40972912
c_1_46_214,0.043572847,-0.019587234,3.2572246,-0.14629938,-0.15439218,0.07048933,1.5758674,-0.49262148,-0.5976947,0.38061333,0.6252888,-0.10219062,0.52992517,-0.26611504,0.06641739,0.40827897,0.34343827,0.2196118,0.8782954,-0.2577421,0.47771612,-0.07585243,0.28526545,-0.019816233,0.107459076,0.020612253,1.5652514,-0.4166689,0.5026108,-0.103313334
c_1_46_215,0.01964462,-0.3578988,0.99742746,-0.028127318,0.423979,0.13435361,1.6005394,0.03866288,-0.12030084,-0.13795272,0.096823215,0.3613009,1.1200547,-0.4293456,-0.006409817,0.63893354,0.2456315,0.10261887,0.055715732,-0.7789815,0.7423001,-0.08692485,-0.18076198,-0.14069666,2.2895398,0.010188236,-0.0884102,0.23333907,0.37652344,-0.075385824
c_1_46_216,-0.08670838,-0.32989573,-0.51297635,0.7651857,0.42048857,1.600262,0.21479054,0.859013,0.58444595,-0.7547571,0.6252888,0.6297501,-0.35397243,0.8749706,-0.85960287,0.7027342,0.8721644,-0.45418677,0.004466955,-0.8298072,-0.34290123,1.7872167,0.4306629,-0.21062171,0.6453829,0.7346825,0.77948564,-0.22611527,1.0031397,1.1796821
c_1_46_217,-0.0836337,-0.02114426,-0.203657,0.95566714,0.45801696,1.3541719,1.6270422,0.33685693,0.028157998,0.5819677,0.6429517,0.53478324,1.1379976,0.5329345,0.2385974,1.7036244,0.75636756,0.6027222,0.7163706,0.10300888,0.88920474,0.18103738,0.57933646,0.10718137,0.17553656,0.84557545,0.8894319,0.37228885,0.9709819,0.9465804
c_1_46_218,0.117859915,-0.2914162,0.6482413,0.080195315,0.519039,1.8109004,0.41723526,0.2746375,0.07432507,-0.12777919,-0.21959068,-0.14686087,0.53653365,-0.2098366,0.28866443,0.5256741,0.35976937,0.3153431,0.7900743,0.012118641,0.3787495,-0.08987044,-0.24808414,0.2923985,0.17942865,0.4783643,0.52468485,-0.6723124,0.09440347,-0.6425427
c_1_46_219,-0.1982104,-0.30597743,0.30539712,0.052071963,0.9217731,1.2486392,1.2139155,0.3954564,0.5225279,0.33780134,0.6836981,-0.09333287,0.72966725,1.1865853,-0.36527085,1.6439649,0.5480008,0.16580191,0.37101886,0.20059483,-0.14441703,1.0378982,0.3945399,0.56348884,1.6425251,0.90728,1.2575026,1.7419095,0.9621876,1.0655234
c_1_46_220,-0.0067883693,-0.9169018,1.8482616,-0.25522435,0.70371085,0.9652595,0.13030884,0.6335625,0.9261427,-0.1364965,0.09803308,0.42437232,0.78676283,0.4557803,-0.30477706,1.1252786,0.9838471,0.11680642,0.66234756,-0.3028643,-0.022971934,0.6789478,0.58954775,0.38723356,2.5719647,1.1626529,0.7588516,-0.107070625,0.43526277,0.35735637
c_1_46_221,0.38107908,-0.33732018,-0.1407709,0.7417046,0.6102976,1.8271835,1.2952332,0.64758,1.4318585,0.40057367,0.5985642,0.567159,-0.01948805,1.1301112,-0.4358096,1.4474326,0.8328579,0.07604186,0.812027,0.70327514,0.65689135,2.1952126,0.8539737,0.71396375,0.89119583,0.5134555,0.646075,0.08181349,0.7828842,0.7254713
c_1_46_222,-0.263507,-0.45853192,-0.39719996,0.30503255,0.8199917,0.22143203,-0.18825518,0.08924981,0.05169393,0.11964477,0.36975634,0.45790756,0.55758625,-0.24723518,-0.05483001,0.50648427,0.61094576,0.5053398,-0.03569409,-0.044881936,0.55236924,0.32861552,0.22422226,0.6981565,1.3714663,0.14686407,1.5916892,1.2312857,0.4263698,1.269059
c_1_46_223,0.032006927,-0.17392474,0.11231337,0.93187165,0.6892673,1.9222319,0.98417234,0.47852618,2.4909801,0.7294882,0.626273,-0.042158015,0.8630461,0.83442163,-0.021215463,0.74857163,0.9526964,0.7065015,0.8376434,-0.062077608,1.5471076,1.3202968,0.89858305,1.3896425,1.2133167,0.5795705,0.2812718,2.6774592,0.61999077,0.44465923
c_1_46_224,-0.13261282,-0.2448983,0.23128495,0.41786596,0.52516335,1.4019647,0.1407894,0.42309517,0.8701375,0.01586356,0.31922024,-0.12891555,-0.004476012,0.474736,-0.5508669,1.9811133,0.5436766,0.10769558,0.1849584,-0.14479002,0.58356726,1.5040157,0.5277333,0.22757095,0.36800623,0.3428232,1.0729777,0.27764547,1.230012,0.70974904
c_1_46_225,0.33611816,-0.8938763,1.4229878,-0.4574171,0.3531419,0.0033644312,0.93544143,-0.5400568,-0.86076355,0.09592896,0.42357957,-0.05087146,0.8731146,-0.33179167,-0.069906205,1.1718514,0.023455106,0.2167081,0.24099733,-0.27385303,-0.2758069,-0.12772581,-0.34740204,0.047313686,3.6549616,1.9813741,0.35165784,0.972281,0.4454839,-0.32863897
c_1_46_226,1.1764072,-0.86613244,-0.46392506,0.5220476,0.8630737,0.94521296,0.712764,0.26534787,0.2369923,0.5159249,-0.0732605,0.28650385,0.52992517,0.5798878,0.22169834,0.38785195,0.37368432,-0.0922299,0.48550603,-0.58328676,0.077711225,0.11861491,0.20099385,0.5073574,0.681372,0.4800484,0.07963139,0.5699839,-0.32766843,0.20155922
c_1_46_227,0.11577556,-0.011822927,0.51663023,0.46988288,0.2725952,0.1690208,0.8841063,-0.03852568,-0.4780034,-0.43811002,-0.019520404,0.9378837,-0.63615775,1.2788775,0.1651649,0.88289535,1.1826189,-0.526041,0.5182956,-0.5913768,-0.24353927,2.801419,-0.67554295,0.2320612,0.9733384,0.22870539,-3.0581608,0.23714904,1.713514,2.3438363
c_1_46_228,-0.8240526,-0.53584063,2.094487,-0.070016146,0.3046659,0.72870857,0.06417327,0.50441325,0.5763621,-0.025519148,0.6035343,0.103747934,-0.7658524,0.5792128,-0.53733647,0.98680097,0.50442606,-0.7498931,0.07935502,-0.58167213,-0.41844925,1.0510465,-0.31468946,-0.15515941,0.6459586,0.3562303,1.7201741,0.5867954,1.0396873,0.8673506
c_1_46_229,0.09340236,-0.22034447,2.8679585,-0.3869615,1.2127343,1.6617376,1.2417811,0.33994785,0.4512167,0.47429413,0.32365415,0.15861982,0.63014895,1.3585348,-0.21751721,1.1241106,0.91462016,0.3153431,0.077886775,-0.16077115,-0.016207313,0.8473451,0.4467723,0.6393896,3.2371695,1.8076729,1.1680127,0.6144995,1.1241037,0.67975885
c_1_46_230,0.011604846,-0.03836075,-0.006391625,0.66408813,0.47001055,0.4276219,0.7430698,0.28261673,0.10497073,0.4686138,-0.08492453,0.50206834,0.8248426,0.770626,-0.46849644,1.2034196,1.3043507,0.3153431,0.30583853,-0.1256313,0.16089787,0.21783252,0.17953636,0.93160975,0.4668624,0.6900654,0.40676317,-0.056749225,0.71012676,0.5288299
c_1_46_231,-0.61527073,-0.6808955,1.933561,-0.27726242,0.29423085,-0.13292149,1.4458222,-0.37943107,-0.39593402,-0.20437813,0.23462676,-0.15737636,0.5934356,-0.010641004,0.059222892,0.7269653,-0.17507502,0.24749881,0.2664074,-0.84791905,0.9480838,-0.29897565,-0.2526293,0.2686021,2.1149542,-0.12230303,-0.29459772,-0.8064416,0.4208815,0.011576957
c_1_46_232,0.28948805,-0.7758596,-0.6148149,0.40372017,1.0560783,0.12407983,0.40060455,-0.073682815,-0.2001333,0.4417387,0.3181107,0.3803565,0.9001919,0.32836932,0.23185071,0.3951114,0.5490802,0.1855109,0.31362575,0.10478947,0.4730913,-0.8361455,0.13215825,-0.027708907,0.1788572,0.31666705,-0.38167372,0.31549993,0.33134687,0.15465426
c_1_46_233,0.40830034,-0.010273977,0.7159082,0.7270552,0.6752531,1.7139083,0.8751829,0.25141075,2.4171894,0.17346457,0.5279517,0.24313286,0.5483936,0.55412334,0.26374733,0.4422342,1.1469895,0.36952004,0.614451,0.044658102,0.9875859,1.5618953,1.2258233,0.97010696,1.2103196,0.38895044,0.4391247,1.9148934,1.1876943,0.28180355
c_1_46_234,-0.26014903,-0.089412056,0.57436633,0.72252977,0.5151327,1.491096,0.5091396,1.4011303,1.0383283,-0.65387255,0.8086162,0.7400197,0.11757934,0.92637557,0.1056455,0.800557,1.044142,0.021974724,0.22883926,-0.055055812,-0.089325696,2.074107,0.3817892,-0.05451727,0.98291326,0.711354,-0.099666275,1.169945,1.6697758,1.4930259
c_1_46_235,0.011604846,-0.02426213,-0.032299235,0.34234282,0.67681444,1.5945679,0.7962667,0.3332812,-0.11184955,0.332998,0.5745729,0.57073563,0.5113439,0.39959997,0.08431973,0.9143064,0.35394886,0.2147704,-0.029458877,-0.1256313,0.6663366,-0.12436397,0.6500669,0.43675885,0.54128826,0.7060512,0.2533783,-0.06893223,0.70890546,0.8777079
c_1_46_236,-0.52615666,-0.40363967,0.8158973,-0.23673072,0.53182596,-0.3188861,0.31162083,-0.19744283,-0.076998,-0.26573813,0.5289744,-0.0018139874,0.052523516,-0.27695933,-0.3171822,0.72822964,0.4623295,0.20603055,0.12575528,-0.29646334,-0.034287464,0.67591184,0.11218602,0.036722988,0.39990607,0.25780213,2.0622687,0.47866687,0.30268306,1.2867163
